Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z
27678,22,85,CLAY,blue,Clay,Clay,,Clay,2966621.645,-238964.2446,945.3198051,882.3198051
27678,85,89,SAND,grey,Sand,Aquifer,,Sand,2966621.645,-238964.2446,882.3198051,878.3198051
27678,89,229,CLAY,blue,Clay,Clay,,Clay,2966621.645,-238964.2446,878.3198051,738.3198051
27678,229,231,SAND,no description,Sand,Aquifer,,Sand,2966621.645,-238964.2446,738.3198051,736.3198051
27678,231,239,CLAY,blue,Clay,Clay,,Clay,2966621.645,-238964.2446,736.3198051,728.3198051
27678,239,255,SAND,grey,Sand,Aquifer,,Sand,2966621.645,-238964.2446,728.3198051,712.3198051
27678,255,280,CLAY,"sandy, blue",Clay,Clay,,Clay,2966621.645,-238964.2446,712.3198051,687.3198051
27679,0,2,TOPSOIL,black,Soil,Clay,,,2964325.322,-238643.5403,966.4614916,964.4614916
27679,2,30,CLAY,yellow,Clay,Clay,,,2964325.322,-238643.5403,964.4614916,936.4614916
27679,30,40,CLAY,gray,Clay,Clay,,,2964325.322,-238643.5403,936.4614916,926.4614916
27679,40,60,SAND,no description,Sand,Aquifer,,,2964325.322,-238643.5403,926.4614916,906.4614916
27679,60,180,CLAY,no description,Clay,Clay,,Clay,2964325.322,-238643.5403,906.4614916,786.4614916
27679,180,220,CLAY,hard,Clay,Clay,,Clay,2964325.322,-238643.5403,786.4614916,746.4614916
27679,220,260,SAND,no description,Sand,Aquifer,,Sand,2964325.322,-238643.5403,746.4614916,706.4614916
27679,260,395,CLAY,hard,Clay,Clay,,Clay,2964325.322,-238643.5403,706.4614916,571.4614916
27679,395,405,SANDSTONE,no description,Sandstone,Bedrock,,Sandstone,2964325.322,-238643.5403,571.4614916,561.4614916
27680,0,1,GRAVEL,no description,Gravel,Aquifer,,Gravel,2961778.41,-254774.4368,955.9502326,954.9502326
27680,1,2,DIRT,black,Soil,Clay,,Soil,2961778.41,-254774.4368,954.9502326,953.9502326
27680,2,40,CLAY,yellow,Clay,Clay,,Clay,2961778.41,-254774.4368,953.9502326,915.9502326
27680,40,50,CLAY,"hard, yellow",Clay,Clay,,Clay,2961778.41,-254774.4368,915.9502326,905.9502326
27680,50,90,CLAY,"soft, blue",Clay,Clay,,Clay,2961778.41,-254774.4368,905.9502326,865.9502326
27680,90,120,CLAY,"soft, blue",Clay,Clay,,Clay,2961778.41,-254774.4368,865.9502326,835.9502326
27680,120,140,CLAY,"hard, blue",Clay,Clay,,Clay,2961778.41,-254774.4368,835.9502326,815.9502326
27680,140,160,SAND,clayey,Sand,Aquifer,,Sand,2961778.41,-254774.4368,815.9502326,795.9502326
27680,160,220,SHALE,hard,Shale,Bedrock,,Shale,2961778.41,-254774.4368,795.9502326,735.9502326
27680,220,235,SHALE,hard,Shale,Bedrock,,Shale,2961778.41,-254774.4368,735.9502326,720.9502326
27680,235,252,SANDSTONE,"rocky, white",Sandstone,Bedrock,,Sandstone,2961778.41,-254774.4368,720.9502326,703.9502326
27683,0,2,TOPSOIL,"soft, black",Soil,Clay,,Soil,2977843.46,-214565.3443,971.7301834,969.7301834
27683,2,30,CLAY,"soft, yellow",Clay,Clay,,Clay,2977843.46,-214565.3443,969.7301834,941.7301834
27683,30,40,CLAY,"soft, yellow",Clay,Clay,,Clay,2977843.46,-214565.3443,941.7301834,931.7301834
27683,40,90,CLAY,"soft, blue",Clay,Clay,,Clay,2977843.46,-214565.3443,931.7301834,881.7301834
27683,90,120,CLAY,"hard, blue",Clay,Clay,,Clay,2977843.46,-214565.3443,881.7301834,851.7301834
27683,120,140,CLAY,sandy,Clay,Clay,,Clay,2977843.46,-214565.3443,851.7301834,831.7301834
27683,140,160,CLAY,hard,Clay,Clay,,Clay,2977843.46,-214565.3443,831.7301834,811.7301834
27683,160,185,SAND,no description,Sand,Aquifer,,Sand,2977843.46,-214565.3443,811.7301834,786.7301834
27686,0,15,CLAY,"soft, yellow",Clay,Clay,,Clay,2967926.915,-207223.3001,970.1699023,955.1699023
27686,15,45,CLAY,"soft, blue",Clay,Clay,,Clay,2967926.915,-207223.3001,955.1699023,925.1699023
27686,45,255,CLAY,"hard, blue",Clay,Clay,,Clay,2967926.915,-207223.3001,925.1699023,715.1699023
27686,255,275,SAND,"medium, gray",Sand,Aquifer,,Sand,2967926.915,-207223.3001,715.1699023,695.1699023
27687,0,4,TOPSOIL,black,Soil,Clay,,Soil,2967884.002,-207372.3648,970.2091384,966.2091384
27687,4,32,CLAY,"sandy, brown",Clay,Clay,,Clay,2967884.002,-207372.3648,966.2091384,938.2091384
27687,32,200,CLAY,"sandy, gray",Clay,Clay,,Clay,2967884.002,-207372.3648,938.2091384,770.2091384
27687,200,278,SAND,"fine, colored",Sand,Aquifer,,Sand,2967884.002,-207372.3648,770.2091384,692.2091384
27688,0,2,TOPSOIL,soft,Soil,Clay,,Soil,2941096.471,-207782.4475,948.9041925,946.9041925
27688,2,40,CLAY,"soft, yellow",Clay,Clay,,Clay,2941096.471,-207782.4475,946.9041925,908.9041925
27688,40,120,CLAY,"soft, gray",Clay,Clay,,Clay,2941096.471,-207782.4475,908.9041925,828.9041925
27688,120,200,CLAY,"hard, gray",Clay,Clay,,Clay,2941096.471,-207782.4475,828.9041925,748.9041925
27688,200,205,ROCK,"hard, clayey, gray",Clay mix,Clay,,Clay mix,2941096.471,-207782.4475,748.9041925,743.9041925
27688,205,220,CLAY,hard,Clay,Clay,,Clay,2941096.471,-207782.4475,743.9041925,728.9041925
27688,220,300,CLAY,hard,Clay,Clay,,Clay,2941096.471,-207782.4475,728.9041925,648.9041925
27688,300,332,CLAY,rocks,Clay,Clay,,Clay,2941096.471,-207782.4475,648.9041925,616.9041925
27688,332,352,SANDSTONE,white,Sandstone,Bedrock,,Sandstone,2941096.471,-207782.4475,616.9041925,596.9041925
27689,0,2,TOPSOIL,black,Soil,Clay,,Soil,2954820.285,-212094.6505,960.3478767,958.3478767
27689,2,16,CLAY,"sandy, brown",Clay,Clay,,Clay,2954820.285,-212094.6505,958.3478767,944.3478767
27689,16,25,CLAY,"sandy, gray",Clay,Clay,,Clay,2954820.285,-212094.6505,944.3478767,935.3478767
27689,25,106,CLAY,"sandy, gray",Clay,Clay,,Clay,2954820.285,-212094.6505,935.3478767,854.3478767
27689,106,127,SAND,gray,Sand,Aquifer,,Sand,2954820.285,-212094.6505,854.3478767,833.3478767
27689,127,130,CLAY,"sandy, gray",Clay,Clay,,Clay,2954820.285,-212094.6505,833.3478767,830.3478767
27690,0,2,TOPSOIL,black,Soil,Clay,,Soil,2955522.156,-212461.2036,956.5032099,954.5032099
27690,2,43,CLAY,"sandy, brown",Clay,Clay,,Clay,2955522.156,-212461.2036,954.5032099,913.5032099
27690,43,112,CLAY,"sandy, gray",Clay,Clay,,Clay,2955522.156,-212461.2036,913.5032099,844.5032099
27690,112,122,SAND,gray,Sand,Aquifer,,Sand,2955522.156,-212461.2036,844.5032099,834.5032099
27690,122,176,CLAY,"sandy, gray",Clay,Clay,,Clay,2955522.156,-212461.2036,834.5032099,780.5032099
27690,176,194,SAND,"clayey, gray",Sand,Aquifer,,Sand,2955522.156,-212461.2036,780.5032099,762.5032099
27690,194,202,SAND,colored,Sand,Aquifer,,Sand,2955522.156,-212461.2036,762.5032099,754.5032099
27690,202,212,SAND,"clayey, gray",Sand,Aquifer,,Sand,2955522.156,-212461.2036,754.5032099,744.5032099
27691,0,4,TOPSOIL,black,Soil,Clay,,Soil,2968658.087,-219971.7696,971.3594629,967.3594629
27691,4,16,CLAY,yellow,Clay,Clay,,Clay,2968658.087,-219971.7696,967.3594629,955.3594629
27691,16,42,CLAY,"stones, blue",Clay,Clay,,Clay,2968658.087,-219971.7696,955.3594629,929.3594629
27691,42,72,SAND,gray,Sand,Aquifer,,Sand,2968658.087,-219971.7696,929.3594629,899.3594629
27691,72,95,FINE SAND,"clayey, gray",Sand,Aquifer,,Sand,2968658.087,-219971.7696,899.3594629,876.3594629
27692,0,1,TOPSOIL,"soft, blue",Soil,Clay,,Soil,2955476.794,-221047.8204,956.7640728,955.7640728
27692,1,18,CLAY,"soft, yellow",Clay,Clay,,Clay,2955476.794,-221047.8204,955.7640728,938.7640728
27692,18,45,CLAY,blue,Clay,Clay,,Clay,2955476.794,-221047.8204,938.7640728,911.7640728
27692,45,55,SAND,"medium, gray",Sand,Aquifer,,Sand,2955476.794,-221047.8204,911.7640728,901.7640728
27692,55,105,CLAY,"hard, blue",Clay,Clay,,Clay,2955476.794,-221047.8204,901.7640728,851.7640728
27692,105,185,CLAY,"sandy, blue",Clay,Clay,,Clay,2955476.794,-221047.8204,851.7640728,771.7640728
27692,185,200,SAND,"medium, gray",Sand,Aquifer,,Sand,2955476.794,-221047.8204,771.7640728,756.7640728
27692,200,201,CLAY,blue,Clay,Clay,,Clay,2955476.794,-221047.8204,756.7640728,755.7640728
27694,0,4,TOPSOIL,black,Soil,Clay,,Soil,2942758.029,-174420.542,954.514402,950.514402
27694,4,29,CLAY,"soft, brown",Clay,Clay,,Clay,2942758.029,-174420.542,950.514402,925.514402
27694,29,38,CLAY,"soft, blue",Clay,Clay,,Clay,2942758.029,-174420.542,925.514402,916.514402
27694,38,59,CLAY,"sandy, greenish gray",Clay,Clay,,Clay,2942758.029,-174420.542,916.514402,895.514402
27694,59,165,CLAY,"sandy, grey",Clay,Clay,,Clay,2942758.029,-174420.542,895.514402,789.514402
27694,165,168,SAND,"clayey, grey",Sand,Aquifer,,Sand,2942758.029,-174420.542,789.514402,786.514402
27694,168,225,SHALE,"sandy, grey",Shale,Bedrock,,Shale,2942758.029,-174420.542,786.514402,729.514402
27694,225,229,SAND,"clayey, grey",Sand,Aquifer,,Sand,2942758.029,-174420.542,729.514402,725.514402
27694,229,243,CLAY,grey,Clay,Clay,,Clay,2942758.029,-174420.542,725.514402,711.514402
27694,243,245,SAND,grey,Sand,Aquifer,,Sand,2942758.029,-174420.542,711.514402,709.514402
27694,245,266,CLAY,"sandy, grey",Clay,Clay,,Clay,2942758.029,-174420.542,709.514402,688.514402
27694,266,276,SAND,"fine, grey",Sand,Aquifer,,Sand,2942758.029,-174420.542,688.514402,678.514402
27694,276,283,CLAY,"sandy, grey",Clay,Clay,,Clay,2942758.029,-174420.542,678.514402,671.514402
27694,283,288,SAND,"fine, grey",Sand,Aquifer,,Sand,2942758.029,-174420.542,671.514402,666.514402
27694,288,290,CLAY,grey,Clay,Clay,,Clay,2942758.029,-174420.542,666.514402,664.514402
27694,290,293,SAND,"fine, grey",Sand,Aquifer,,Sand,2942758.029,-174420.542,664.514402,661.514402
27694,293,303,CLAY,"sandy, grey",Clay,Clay,,Clay,2942758.029,-174420.542,661.514402,651.514402
27695,0,2,TOPSOIL,black,Soil,Clay,,Soil,2959817.701,-188606.898,964.9868645,962.9868645
27695,2,21,CLAY,yellow,Clay,Clay,,Clay,2959817.701,-188606.898,962.9868645,943.9868645
27695,21,37,CLAY,blue,Clay,Clay,,Clay,2959817.701,-188606.898,943.9868645,927.9868645
27695,37,60,SAND,grey,Sand,Aquifer,,Sand,2959817.701,-188606.898,927.9868645,904.9868645
27695,60,65,CLAY,blue,Clay,Clay,,Clay,2959817.701,-188606.898,904.9868645,899.9868645
27696,0,3,TOPSOIL,black,Soil,Clay,,Soil,2962161.576,-188486.6442,966.4639067,963.4639067
27696,3,30,CLAY,blue,Clay,Clay,,Clay,2962161.576,-188486.6442,963.4639067,936.4639067
27696,30,35,SAND,grey,Sand,Aquifer,,Sand,2962161.576,-188486.6442,936.4639067,931.4639067
27696,35,55,CLAY,yellow,Clay,Clay,,Clay,2962161.576,-188486.6442,931.4639067,911.4639067
27696,55,293,CLAY,blue,Clay,Clay,,Clay,2962161.576,-188486.6442,911.4639067,673.4639067
27696,293,303,SAND,grey,Sand,Aquifer,,Sand,2962161.576,-188486.6442,673.4639067,663.4639067
27696,303,310,CLAY,blue,Clay,Clay,,Clay,2962161.576,-188486.6442,663.4639067,656.4639067
27697,0,2,TOPSOIL,black,Soil,Clay,,Soil,2950859.419,-198816.2205,957.448363,955.448363
27697,2,19,CLAY,"sandy, brown",Clay,Clay,,Clay,2950859.419,-198816.2205,955.448363,938.448363
27697,19,78,CLAY,"sandy, gray",Clay,Clay,,Clay,2950859.419,-198816.2205,938.448363,879.448363
27697,78,221,CLAY,"hard, gray",Clay,Clay,,Clay,2950859.419,-198816.2205,879.448363,736.448363
27697,221,222,ROCK,"hard, white",Boulders,Bedrock,,Boulders,2950859.419,-198816.2205,736.448363,735.448363
27697,222,347,CLAY,gray,Clay,Clay,,Clay,2950859.419,-198816.2205,735.448363,610.448363
27697,347,363,SAND,"fine, white",Sand,Aquifer,,Sand,2950859.419,-198816.2205,610.448363,594.448363
27697,363,370,CLAY,"hard, gray",Clay,Clay,,Clay,2950859.419,-198816.2205,594.448363,587.448363
27698,0,1,TOPSOIL,black,Soil,Clay,,Soil,2944044.942,-197004.2695,953.4823293,952.4823293
27698,1,40,CLAY,"hard, yellow",Clay,Clay,,Clay,2944044.942,-197004.2695,952.4823293,913.4823293
27698,40,50,CLAY,"hard, yellow",Clay,Clay,,Clay,2944044.942,-197004.2695,913.4823293,903.4823293
27698,50,90,CLAY,"soft, blue",Clay,Clay,,Clay,2944044.942,-197004.2695,903.4823293,863.4823293
27698,90,160,CLAY,"soft, blue",Clay,Clay,,Clay,2944044.942,-197004.2695,863.4823293,793.4823293
27698,160,170,SAND,no description,Sand,Aquifer,,Sand,2944044.942,-197004.2695,793.4823293,783.4823293
27698,170,250,SHALE,very hard,Shale,Bedrock,,Shale,2944044.942,-197004.2695,783.4823293,703.4823293
27698,250,300,SHALE,"hard, gray",Shale,Bedrock,,Shale,2944044.942,-197004.2695,703.4823293,653.4823293
27698,300,330,SHALE,hard,Shale,Bedrock,,Shale,2944044.942,-197004.2695,653.4823293,623.4823293
27698,330,345,SHALE,hard,Shale,Bedrock,,Shale,2944044.942,-197004.2695,623.4823293,608.4823293
27698,345,361,SANDSTONE,firm,Sandstone,Bedrock,,Sandstone,2944044.942,-197004.2695,608.4823293,592.4823293
27699,0,2,TOPSOIL,black,Soil,Clay,,Soil,2927004.377,-176959.3402,940.8000015,938.8000015
27699,2,22,CLAY,brown,Clay,Clay,,Clay,2927004.377,-176959.3402,938.8000015,918.8000015
27699,22,34,CLAY,gray,Clay,Clay,,Clay,2927004.377,-176959.3402,918.8000015,906.8000015
27699,34,84,CLAY,"sandy, gray",Clay,Clay,,Clay,2927004.377,-176959.3402,906.8000015,856.8000015
27699,84,87,SAND,gray,Sand,Aquifer,,Sand,2927004.377,-176959.3402,856.8000015,853.8000015
27699,87,125,CLAY,gray,Clay,Clay,,Clay,2927004.377,-176959.3402,853.8000015,815.8000015
27699,125,142,SAND,colored,Sand,Aquifer,Border aquifer,Border aquifer,2927004.377,-176959.3402,815.8000015,798.8000015
27700,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2934419.695,-185431.0528,944.9813184,942.9813184
27700,2,35,CLAY,yellow,Clay,Clay,,Clay,2934419.695,-185431.0528,942.9813184,909.9813184
27700,35,37,GRAVEL,no description,Gravel,Aquifer,,Gravel,2934419.695,-185431.0528,909.9813184,907.9813184
27700,37,65,CLAY,gray,Clay,Clay,,Clay,2934419.695,-185431.0528,907.9813184,879.9813184
27700,65,67,SAND,no description,Sand,Aquifer,,Sand,2934419.695,-185431.0528,879.9813184,877.9813184
27700,67,180,TILL,no description,Till,Clay,,Till,2934419.695,-185431.0528,877.9813184,764.9813184
27700,180,182,SAND,no description,Sand,Aquifer,,Sand,2934419.695,-185431.0528,764.9813184,762.9813184
27700,182,238,TILL,no description,Till,Clay,,Till,2934419.695,-185431.0528,762.9813184,706.9813184
27700,238,260,SAND,no description,Sand,Aquifer,,Sand,2934419.695,-185431.0528,706.9813184,684.9813184
27700,260,270,TILL,no description,Till,Clay,,Till,2934419.695,-185431.0528,684.9813184,674.9813184
27701,0,1,TOPSOIL,"soft, black",Soil,Clay,,Soil,2979871.957,-164703.4096,979.0595008,978.0595008
27701,1,17,CLAY,"soft, yellow",Clay,Clay,,Clay,2979871.957,-164703.4096,978.0595008,962.0595008
27701,17,142,CLAY,"med, blue",Clay,Clay,,Clay,2979871.957,-164703.4096,962.0595008,837.0595008
27701,142,156,SAND,"med, gray",Sand,Aquifer,,Sand,2979871.957,-164703.4096,837.0595008,823.0595008
27701,156,270,CLAY,"hard, blue",Clay,Clay,,Clay,2979871.957,-164703.4096,823.0595008,709.0595008
27701,270,290,SAND,"med, white",Sand,Aquifer,,Sand,2979871.957,-164703.4096,709.0595008,689.0595008
27703,0,3,TOPSOIL,black,Soil,Clay,,Soil,2956966.775,-152040.2945,967.6388034,964.6388034
27703,3,16,CLAY,yellow,Clay,Clay,,Clay,2956966.775,-152040.2945,964.6388034,951.6388034
27703,16,60,CLAY,blue,Clay,Clay,,Clay,2956966.775,-152040.2945,951.6388034,907.6388034
27703,60,64,SAND,gray,Sand,Aquifer,,Sand,2956966.775,-152040.2945,907.6388034,903.6388034
27703,64,65,CLAY,blue,Clay,Clay,,Clay,2956966.775,-152040.2945,903.6388034,902.6388034
27704,0,3,TOPSOIL,no description,Soil,Clay,,Soil,2947775.152,-163793.7132,963.3805827,960.3805827
27704,3,16,CLAY,yellow,Clay,Clay,,Clay,2947775.152,-163793.7132,960.3805827,947.3805827
27704,16,38,CLAY,"silty, gray",Clay,Clay,,Clay,2947775.152,-163793.7132,947.3805827,925.3805827
27704,38,60,SAND,no description,Sand,Aquifer,,Sand,2947775.152,-163793.7132,925.3805827,903.3805827
27705,0,2,TOPSOIL,black,Soil,Clay,,Soil,2921255.121,-159199.2184,938.7931601,936.7931601
27705,2,21,CLAY,yellow,Clay,Clay,,Clay,2921255.121,-159199.2184,936.7931601,917.7931601
27705,21,50,CLAY,blue,Clay,Clay,,Clay,2921255.121,-159199.2184,917.7931601,888.7931601
27705,50,111,CLAY,"sandy, blue",Clay,Clay,,Clay,2921255.121,-159199.2184,888.7931601,827.7931601
27705,111,118,SAND,grey,Sand,Aquifer,,Sand,2921255.121,-159199.2184,827.7931601,820.7931601
27705,118,125,CLAY,blue,Clay,Clay,,Clay,2921255.121,-159199.2184,820.7931601,813.7931601
27706,0,2,TOPSOIL,black,Soil,Clay,,Soil,2919498.503,-167613.0014,924.874652,922.874652
27706,2,18,CLAY,yellow,Clay,Clay,,Clay,2919498.503,-167613.0014,922.874652,906.874652
27706,18,140,CLAY,blue,Clay,Clay,,Clay,2919498.503,-167613.0014,906.874652,784.874652
27706,140,146,SAND,grey,Sand,Aquifer,,Sand,2919498.503,-167613.0014,784.874652,778.874652
27706,146,150,CLAY,blue,Clay,Clay,,Clay,2919498.503,-167613.0014,778.874652,774.874652
27707,0,2,TOPSOIL,black,Soil,Clay,,Soil,2921916.755,-170087.5462,935.8274754,933.8274754
27707,2,18,CLAY,brown,Clay,Clay,,Clay,2921916.755,-170087.5462,933.8274754,917.8274754
27707,18,26,CLAY,"soft, blue",Clay,Clay,,Clay,2921916.755,-170087.5462,917.8274754,909.8274754
27707,26,61,CLAY,"sandy, hard, gray",Clay,Clay,,Clay,2921916.755,-170087.5462,909.8274754,874.8274754
27707,61,121,CLAY,"hard, gray",Clay,Clay,,Clay,2921916.755,-170087.5462,874.8274754,814.8274754
27707,121,141,SAND,"fine, gray",Sand,Aquifer,Border aquifer,Border aquifer,2921916.755,-170087.5462,814.8274754,794.8274754
27707,141,145,CLAY,"sandy, gray",Clay,Clay,,Clay,2921916.755,-170087.5462,794.8274754,790.8274754
27708,0,2,TOPSOIL,black,Soil,Clay,,Soil,2948305.711,-254337.0477,959.9281989,957.9281989
27708,2,30,CLAY,yellow,Clay,Clay,,Clay,2948305.711,-254337.0477,957.9281989,929.9281989
27708,30,40,CLAY,hard,Clay,Clay,,Clay,2948305.711,-254337.0477,929.9281989,919.9281989
27708,40,110,SILT,soft,Silt,Clay,,Silt,2948305.711,-254337.0477,919.9281989,849.9281989
27708,110,190,CLAY,"and few narrow sand streaks, hard",Clay,Clay,,Clay,2948305.711,-254337.0477,849.9281989,769.9281989
27708,190,220,CLAY,"very hard, dark",Clay,Clay,,Clay,2948305.711,-254337.0477,769.9281989,739.9281989
27708,220,240,SHALE,"clay type, very hard",Shale,Bedrock,,Shale,2948305.711,-254337.0477,739.9281989,719.9281989
27708,240,250,SAND,"fine, white",Sand,Aquifer,,Sand,2948305.711,-254337.0477,719.9281989,709.9281989
27716,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2951737.932,-252757.1951,965.0617806,963.0617806
27716,2,53,CLAY,yellow,Clay,Clay,,Clay,2951737.932,-252757.1951,963.0617806,912.0617806
27716,53,92,PEA ROCK,very coarse,Gravel,Aquifer,,Gravel,2951737.932,-252757.1951,912.0617806,873.0617806
27716,92,110,SAND,"grey, nice",Sand,Aquifer,,Sand,2951737.932,-252757.1951,873.0617806,855.0617806
27716,110,180,CLAY,"soft, blue",Clay,Clay,,Clay,2951737.932,-252757.1951,855.0617806,785.0617806
27716,180,190,SAND,fine,Sand,Aquifer,,Sand,2951737.932,-252757.1951,785.0617806,775.0617806
27716,190,245,CLAY,"very hard, blue",Clay,Clay,,Clay,2951737.932,-252757.1951,775.0617806,720.0617806
27716,245,265,SANDSTONE,very good formation,Sandstone,Bedrock,,Sandstone,2951737.932,-252757.1951,720.0617806,700.0617806
27718,0,22,CLAY,yellow,Clay,Clay,,Clay,2923108.657,-245943.7627,960.5583211,938.5583211
27718,22,60,SHALE,no description,Shale,Bedrock,,Shale,2923108.657,-245943.7627,938.5583211,900.5583211
27718,60,105,SAND,no description,Sand,Aquifer,,Sand,2923108.657,-245943.7627,900.5583211,855.5583211
27719,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2927444.651,-253679.6404,962.914257,961.914257
27719,1,18,CLAY,yellow,Clay,Clay,,Clay,2927444.651,-253679.6404,961.914257,944.914257
27719,18,75,SHALE,no description,Shale,Bedrock,,Shale,2927444.651,-253679.6404,944.914257,887.914257
27719,75,90,SAND,no description,Sand,Aquifer,,Sand,2927444.651,-253679.6404,887.914257,872.914257
27720,0,1,TOPSOIL,black,Soil,Clay,,Soil,2944763.474,-226554.3744,959.8864181,958.8864181
27720,1,7,CLAY,gray,Clay,Clay,,Clay,2944763.474,-226554.3744,958.8864181,952.8864181
27720,7,20,CLAY,brown,Clay,Clay,,Clay,2944763.474,-226554.3744,952.8864181,939.8864181
27720,20,50,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,939.8864181,909.8864181
27720,50,58,SAND,"fine, drilled poor, colored",Sand,Aquifer,,Sand,2944763.474,-226554.3744,909.8864181,901.8864181
27720,58,61,CLAY,"sandy, with lenses of sand, blue/col.",Clay,Clay,,Clay,2944763.474,-226554.3744,901.8864181,898.8864181
27720,61,63,SAND,no description,Sand,Aquifer,,Sand,2944763.474,-226554.3744,898.8864181,896.8864181
27720,63,170,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,896.8864181,789.8864181
27720,170,173,SAND,"washed, colored",Sand,Aquifer,,Sand,2944763.474,-226554.3744,789.8864181,786.8864181
27720,173,197,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,786.8864181,762.8864181
27720,197,217,SAND,"fine, drilled poor, gray",Sand,Aquifer,,Sand,2944763.474,-226554.3744,762.8864181,742.8864181
27720,217,228,SAND,"drilled fair, colored",Sand,Aquifer,,Sand,2944763.474,-226554.3744,742.8864181,731.8864181
27720,228,247,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,731.8864181,712.8864181
27720,247,250,SAND,"silty, drilled dirty, gray",Sand,Aquifer,,Sand,2944763.474,-226554.3744,712.8864181,709.8864181
27720,250,251,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,709.8864181,708.8864181
27720,251,253,SAND,"silty, drilled dirty, gray",Sand,Aquifer,,Sand,2944763.474,-226554.3744,708.8864181,706.8864181
27720,253,256,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,706.8864181,703.8864181
27720,256,262,SAND,"fine, gray",Sand,Aquifer,,Sand,2944763.474,-226554.3744,703.8864181,697.8864181
27720,262,277,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,697.8864181,682.8864181
27720,277,284,CLAY,"with lenses of sand, gray",Clay,Clay,,Clay,2944763.474,-226554.3744,682.8864181,675.8864181
27720,284,288,SAND,"fine, drilled poor, gray",Sand,Aquifer,,Sand,2944763.474,-226554.3744,675.8864181,671.8864181
27720,288,290,CLAY,"sandy, with lenses, gray",Clay,Clay,,Clay,2944763.474,-226554.3744,671.8864181,669.8864181
27720,290,367,CLAY,"sandy, blue",Clay,Clay,,Clay,2944763.474,-226554.3744,669.8864181,592.8864181
27720,367,382,BEDROCK,"decomposed, white",Bedrock,Bedrock,,Bedrock,2944763.474,-226554.3744,592.8864181,577.8864181
27721,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2942593.992,-237217.7386,957.2950579,956.2950579
27721,1,14,CLAY,"sandy, silty",Clay,Clay,,Clay,2942593.992,-237217.7386,956.2950579,943.2950579
27721,14,18,SAND,no description,Sand,Aquifer,,Sand,2942593.992,-237217.7386,943.2950579,939.2950579
27721,18,24,CLAY,sandy,Clay,Clay,,Clay,2942593.992,-237217.7386,939.2950579,933.2950579
27721,24,25,ROCK,no description,Boulders,Bedrock,,Boulders,2942593.992,-237217.7386,933.2950579,932.2950579
27721,25,156,CLAY,"sandy, hard",Clay,Clay,,Clay,2942593.992,-237217.7386,932.2950579,801.2950579
27721,156,158,ROCK,no description,Boulders,Bedrock,,Boulders,2942593.992,-237217.7386,801.2950579,799.2950579
27721,158,162,CLAY,sandy,Clay,Clay,,Clay,2942593.992,-237217.7386,799.2950579,795.2950579
27721,162,167,SAND,no description,Sand,Aquifer,,Sand,2942593.992,-237217.7386,795.2950579,790.2950579
27721,167,228,CLAY,"sandy, sticky, hard",Clay,Clay,,Clay,2942593.992,-237217.7386,790.2950579,729.2950579
27721,228,240,SHALE,sticky,Shale,Bedrock,,Shale,2942593.992,-237217.7386,729.2950579,717.2950579
27721,240,243,SAND,fine,Sand,Aquifer,,Sand,2942593.992,-237217.7386,717.2950579,714.2950579
27721,243,244,ROCK,no description,Boulders,Bedrock,,Boulders,2942593.992,-237217.7386,714.2950579,713.2950579
27721,244,247,SAND,fine,Sand,Aquifer,,Sand,2942593.992,-237217.7386,713.2950579,710.2950579
27721,247,251,SAND,fine,Sand,Aquifer,,Sand,2942593.992,-237217.7386,710.2950579,706.2950579
27721,251,257,SHALE,no description,Shale,Bedrock,,Shale,2942593.992,-237217.7386,706.2950579,700.2950579
27722,0,2,TOPSOIL,black,Soil,Clay,,Soil,2915500.679,-217080.1827,947.4896247,945.4896247
27722,2,40,CLAY,yellow,Clay,Clay,,Clay,2915500.679,-217080.1827,945.4896247,907.4896247
27722,40,60,CLAY,blue,Clay,Clay,,Clay,2915500.679,-217080.1827,907.4896247,887.4896247
27722,60,90,CLAY,dark,Clay,Clay,,Clay,2915500.679,-217080.1827,887.4896247,857.4896247
27722,90,110,CLAY,hard,Clay,Clay,,Clay,2915500.679,-217080.1827,857.4896247,837.4896247
27722,110,120,CLAY,"sandy, dirty",Clay,Clay,,Clay,2915500.679,-217080.1827,837.4896247,827.4896247
27722,120,140,SAND,clean,Sand,Aquifer,,Sand,2915500.679,-217080.1827,827.4896247,807.4896247
27723,0,2,TOPSOIL,black,Soil,Clay,,Soil,2923589.131,-213054.5834,934.7697664,932.7697664
27723,2,17,CLAY,yellow,Clay,Clay,,Clay,2923589.131,-213054.5834,932.7697664,917.7697664
