Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z,xy_id,Top_Screen_Elev,Bottom_Screen_Elev,Site_Index,Land_Surface_Elev_NVGD29
19883.0,217.0,218.0,CLAY,"sandy, silty, some pebbles, gray, moderately firm (till)",Clay,Clay,,,2925107.801,-180997.4948,723.1595556,722.1595556,2925107.801_-180997.495,,,,
19884.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2925107.801,-180997.4948,940.1595556,938.1595556,2925107.801_-180997.495,,,,
19884.0,2.0,27.0,CLAY,"yellow brown, moderately soft to fairly stiff, very plastic, smooth",Clay,Clay,,,2925107.801,-180997.4948,938.1595556,913.1595556,2925107.801_-180997.495,,,,
19884.0,27.0,31.0,CLAY,"gray, soft, very plastic, very smooth",Clay,Clay,,,2925107.801,-180997.4948,913.1595556,909.1595556,2925107.801_-180997.495,,,,
19884.0,31.0,59.0,CLAY,"sandy, silty, pebbly, gray, soft to moderately firm, some large gravel (till)",Clay,Clay,,,2925107.801,-180997.4948,909.1595556,881.1595556,2925107.801_-180997.495,,,,
19884.0,59.0,105.0,SAND & GRAVEL,"fine to coarse sand, fine to medium gravel, subangular to subrounded, shale, carbonates and igneous",Sand and gravel,Aquifer,,,2925107.801,-180997.4948,881.1595556,835.1595556,2925107.801_-180997.495,,,,
19884.0,105.0,131.0,SAND,"fine to coarse, some fine gravel, fairly clean",Sand,Aquifer,,,2925107.801,-180997.4948,835.1595556,809.1595556,2925107.801_-180997.495,,,,
19884.0,131.0,134.0,GRAVEL,"fine to coarse, angular to subangular, igneous, carbonates and shales",Gravel,Aquifer,,,2925107.801,-180997.4948,809.1595556,806.1595556,2925107.801_-180997.495,,,,
19884.0,134.0,154.0,CLAY,"very sandy, silty, gray, soft to moderately firm, moderately plastic, a few small pebbles, stiffer with depth (till)",Clay,Clay,,,2925107.801,-180997.4948,806.1595556,786.1595556,2925107.801_-180997.495,,,,
19884.0,154.0,192.0,SAND,"fine to coarse, poorly sorted, predominantly carbonates, some igneous and shale",Sand,Aquifer,,,2925107.801,-180997.4948,786.1595556,748.1595556,2925107.801_-180997.495,,,,
19884.0,192.0,214.0,SAND & GRAVEL,"fine to coarse sand, fine to medium gravel, more igneous, more angular to subangular material",Sand and gravel,Aquifer,,,2925107.801,-180997.4948,748.1595556,726.1595556,2925107.801_-180997.495,,,,
19884.0,214.0,222.0,CLAY,"dark gray, fairly stiff, sandy, pebbly in places (till)",Clay,Clay,,,2925107.801,-180997.4948,726.1595556,718.1595556,2925107.801_-180997.495,,,,
19884.0,222.0,232.0,CLAY,"very dark gray, some stiff, some soft, slightly sandy and pebbly, rock at 232 (till)",Clay,Clay,,Clay,2925107.801,-180997.4948,718.1595556,708.1595556,2925107.801_-180997.495,,,,
19884.0,232.0,254.0,CLAY,"dark gray, soft to medium firm, plastic, some bentonitic layers",Clay,Clay,,Clay,2925107.801,-180997.4948,708.1595556,686.1595556,2925107.801_-180997.495,,,,
19884.0,254.0,271.0,CLAY,"brownish gray, silty, some bentonitic streaks of light brown, some silty layers, some layers mostly clay",Clay,Clay,,Clay,2925107.801,-180997.4948,686.1595556,669.1595556,2925107.801_-180997.495,,,,
19884.0,271.0,274.0,CLAY,"dark to very dark gray, very little silt",Clay,Clay,,Clay,2925107.801,-180997.4948,669.1595556,666.1595556,2925107.801_-180997.495,,,,
19884.0,274.0,306.0,CLAY,"silty, less plasticity, brown gray, soft, some layers of clayey silt with light tan streaks",Clay,Clay,,Clay,2925107.801,-180997.4948,666.1595556,634.1595556,2925107.801_-180997.495,,,,
19884.0,306.0,314.0,CLAY,"very light gray, very plastic, soft, one sandy layer (very thin)",Clay,Clay,,Clay,2925107.801,-180997.4948,634.1595556,626.1595556,2925107.801_-180997.495,,,,
19884.0,314.0,320.0,CLAY,"red, brown, white, soft, slightly plastic",Clay,Clay,,Clay,2925107.801,-180997.4948,626.1595556,620.1595556,2925107.801_-180997.495,,,,
19885.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2961545.538,-228373.7524,967.9426495,965.9426495,2961545.538_-228373.752,,,,
19885.0,2.0,8.0,CLAY,"yellow, brown, soft, very plastic, silty (oxidized lake clay)",Clay,Clay,,,2961545.538,-228373.7524,965.9426495,959.9426495,2961545.538_-228373.752,,,,
19885.0,8.0,22.0,CLAY,"sandy, silty, very pebbly, yellow brown, fairly stiff, slightly plastic",Clay,Clay,,,2961545.538,-228373.7524,959.9426495,945.9426495,2961545.538_-228373.752,,,,
19885.0,22.0,48.0,CLAY,"sandy, soft, light brownish pebbly, gray, some samples have moderate stiffness fairly plastic",Clay,Clay,,,2961545.538,-228373.7524,945.9426495,919.9426495,2961545.538_-228373.752,,,,
19885.0,48.0,52.0,SAND & GRAVEL,"gravel up to 1-2 inches diameter, predominantly carbonates",Sand and gravel,Aquifer,,,2961545.538,-228373.7524,919.9426495,915.9426495,2961545.538_-228373.752,,,,
19885.0,52.0,54.0,CLAY,"sandy, silty, pebbly, gray (till)",Clay,Clay,,,2961545.538,-228373.7524,915.9426495,913.9426495,2961545.538_-228373.752,,,,
19885.0,54.0,59.0,SAND,"fine to coarse, gravel medium to fine",Sand,Aquifer,,,2961545.538,-228373.7524,913.9426495,908.9426495,2961545.538_-228373.752,,,,
19885.0,59.0,96.0,CLAY,"gray to light gray, very sandy, firm to stiff, pebbly (till)",Clay,Clay,,,2961545.538,-228373.7524,908.9426495,871.9426495,2961545.538_-228373.752,,,,
19885.0,96.0,102.0,CLAY,"gray, sandy, silty, pebbly, with layers of sand and gravel (till)",Clay,Clay,,,2961545.538,-228373.7524,871.9426495,865.9426495,2961545.538_-228373.752,,,,
19885.0,102.0,113.0,SAND,"fine to coarse, some fine gravel, subangular to subrounded carbonates with some igneous and shale",Sand,Aquifer,,,2961545.538,-228373.7524,865.9426495,854.9426495,2961545.538_-228373.752,,,,
19885.0,113.0,166.0,CLAY,"very sandy, light gray, some very soft, some moderately stiff little plasticity (till) layers of sand from 118 to 123, rock at 146-147",Clay,Clay,,,2961545.538,-228373.7524,854.9426495,801.9426495,2961545.538_-228373.752,,,,
19885.0,166.0,178.0,CLAY,"slightly silty, gray to dark gray, stiff, low plasticity; looks fluvial or lacustrine",Clay,Clay,,Clay,2961545.538,-228373.7524,801.9426495,789.9426495,2961545.538_-228373.752,,,,
19885.0,178.0,180.0,ROCK,no description,Boulders,Bedrock,,Boulders,2961545.538,-228373.7524,789.9426495,787.9426495,2961545.538_-228373.752,,,,
19885.0,180.0,190.0,CLAY,"sandy, silty, pebbly, some soft, some firm, slightly brownish gray (till)",Clay,Clay,,Clay,2961545.538,-228373.7524,787.9426495,777.9426495,2961545.538_-228373.752,,,,
19885.0,190.0,220.0,CLAY,"dark gray to gray, soft to moderately stiff, shiny, plastic, but some pieces almost brittle becoming stiffer with depth, occasional peach colored streaks in clay, also tan-peach inclusions seen occasionally (bedrock)",Clay,Clay,,Clay,2961545.538,-228373.7524,777.9426495,747.9426495,2961545.538_-228373.752,,,,
19886.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2961545.538,-228373.7524,967.9426495,965.9426495,2961545.538_-228373.752,,,,
19886.0,2.0,7.0,CLAY,"Yellow brown, soft, plastic smooth",Clay,Clay,,,2961545.538,-228373.7524,965.9426495,960.9426495,2961545.538_-228373.752,,,,
19886.0,7.0,18.0,CLAY,"sandy, silty, pebbly, yellow-brown (till)",Clay,Clay,,,2961545.538,-228373.7524,960.9426495,949.9426495,2961545.538_-228373.752,,,,
19886.0,18.0,32.0,CLAY,"sandy, silty, pebbly, gray, moderately stiff (till)",Clay,Clay,,,2961545.538,-228373.7524,949.9426495,935.9426495,2961545.538_-228373.752,,,,
19886.0,32.0,35.0,SAND,"fine to medium, some coarse sand and gravel",Sand,Aquifer,,,2961545.538,-228373.7524,935.9426495,932.9426495,2961545.538_-228373.752,,,,
19886.0,35.0,46.0,CLAY,"sandy, sillty, pebbly, gray moderately firm, fairly plastic (till)",Clay,Clay,,,2961545.538,-228373.7524,932.9426495,921.9426495,2961545.538_-228373.752,,,,
19886.0,46.0,48.0,SAND & GRAVEL,fine sand to coarse gravel,Sand and gravel,Aquifer,,,2961545.538,-228373.7524,921.9426495,919.9426495,2961545.538_-228373.752,,,,
19886.0,48.0,51.0,CLAY,"sandy, silty, pebbly, gray, fairly soft, plastic (till)",Clay,Clay,,,2961545.538,-228373.7524,919.9426495,916.9426495,2961545.538_-228373.752,,,,
19886.0,51.0,62.0,GRAVEL,"sandy, subangular to subrounded, up to 1 inch diameter",Gravel,Aquifer,,,2961545.538,-228373.7524,916.9426495,905.9426495,2961545.538_-228373.752,,,,
19886.0,62.0,64.0,GRAVEL AND ROCKS,very coarse predominantly shales and carbonates,Gravel,Aquifer,,,2961545.538,-228373.7524,905.9426495,903.9426495,2961545.538_-228373.752,,,,
19886.0,64.0,94.0,CLAY,"sandy, silty, pebbly, gray to light gray, moderately firm to fairly soft, very sandy in places (till)",Clay,Clay,,,2961545.538,-228373.7524,903.9426495,873.9426495,2961545.538_-228373.752,,,,
19886.0,94.0,118.0,SAND,"fine to medium, some coarse sand, well sorted",Sand,Aquifer,,,2961545.538,-228373.7524,873.9426495,849.9426495,2961545.538_-228373.752,,,,
19886.0,118.0,120.0,CLAY,"sandy, siltly, very sandy , light gray, soft, (till)",Clay,Clay,,,2961545.538,-228373.7524,849.9426495,847.9426495,2961545.538_-228373.752,,,,
19887.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2961522.67,-228411.8172,968.6335591,966.6335591,2961522.67_-228411.817,,,,
19887.0,2.0,7.0,CLAY,"yellow brown, smooth, soft (oxidized lake clay)",Clay,Clay,,Clay,2961522.67,-228411.8172,966.6335591,961.6335591,2961522.67_-228411.817,,,,
19887.0,7.0,24.0,CLAY,"yellow brown, sandy, silty, pebbly soft to stiff, plastic, (till)",Clay,Clay,,Clay,2961522.67,-228411.8172,961.6335591,944.6335591,2961522.67_-228411.817,,,,
19887.0,24.0,32.0,CLAY,"sandy, silty, pebbly, moderately stiff, plastic (till)",Clay,Clay,,Clay,2961522.67,-228411.8172,944.6335591,936.6335591,2961522.67_-228411.817,,,,
19887.0,32.0,34.0,SAND,no description,Sand,Aquifer,,Sand,2961522.67,-228411.8172,936.6335591,934.6335591,2961522.67_-228411.817,,,,
19887.0,34.0,51.0,CLAY,"sandy, silty, pebbly, gray, moderately soft to moderately firm, rocks at 43 feet, sand layer at 47 to 48 feet (till)",Clay,Clay,,Clay,2961522.67,-228411.8172,934.6335591,917.6335591,2961522.67_-228411.817,,,,
19887.0,51.0,57.0,SAND & GRAVEL,"sand medium to coarse, gravel fine to medium to coarse",Sand and gravel,Aquifer,,Sand and gravel,2961522.67,-228411.8172,917.6335591,911.6335591,2961522.67_-228411.817,,,,
19887.0,57.0,58.0,CLAY,"sandy, silty, pebbly, gray (till)",Clay,Clay,,Clay,2961522.67,-228411.8172,911.6335591,910.6335591,2961522.67_-228411.817,,,,
19887.0,58.0,63.0,SAND & GRAVEL,fine sand to coarse gravel (over 1 inch diameter),Sand and gravel,Aquifer,,Sand and gravel,2961522.67,-228411.8172,910.6335591,905.6335591,2961522.67_-228411.817,,,,
19887.0,63.0,64.0,CLAY,"sandy, silty, pebbly, gray (till)",Clay,Clay,,Clay,2961522.67,-228411.8172,905.6335591,904.6335591,2961522.67_-228411.817,,,,
19888.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2967203.248,-233527.2528,968.5200619,966.5200619,2967203.248_-233527.253,,,,
19888.0,2.0,11.0,CLAY,"soft, yellow brown, smooth very plastic (oxidized lake clay)",Clay,Clay,,Clay,2967203.248,-233527.2528,966.5200619,957.5200619,2967203.248_-233527.253,,,,
19888.0,11.0,27.0,CLAY,"sandy, silty, pebbly, yellow brown stiff, slightly plastic, (oxidized till)",Clay,Clay,,Clay,2967203.248,-233527.2528,957.5200619,941.5200619,2967203.248_-233527.253,,,,
19888.0,27.0,42.0,CLAY,"sandy, silty, pebbly, gray, stiff to moderately stiff, slightly plastic (till)",Clay,Clay,,Clay,2967203.248,-233527.2528,941.5200619,926.5200619,2967203.248_-233527.253,,,,
19888.0,42.0,108.0,CLAY,"very sandy, medium to light gray fairly stiff, moderately plastic siltier and less plastic with depth (till)",Clay,Clay,,Clay,2967203.248,-233527.2528,926.5200619,860.5200619,2967203.248_-233527.253,,,,
19888.0,108.0,157.0,CLAY,"very sandy, silty, pebbly, gray to light gray, very stiff, not very plastic to moderately plastic (till)",Clay,Clay,,Clay,2967203.248,-233527.2528,860.5200619,811.5200619,2967203.248_-233527.253,,,,
19888.0,157.0,170.0,CLAY,"sandy, very silty, pebbly, gray-brown, low plasticity, almost crumbly in places (till)",Clay,Clay,,Clay,2967203.248,-233527.2528,811.5200619,798.5200619,2967203.248_-233527.253,,,,
19888.0,170.0,177.0,SILT,"clayey, brown to brownish gray, crumbly, rocks at 175",Silt,Clay,,Silt,2967203.248,-233527.2528,798.5200619,791.5200619,2967203.248_-233527.253,,,,
19888.0,177.0,182.0,SAND & GRAVEL,"poorly sorted, very dirty",Sand and gravel,Aquifer,,Sand and gravel,2967203.248,-233527.2528,791.5200619,786.5200619,2967203.248_-233527.253,,,,
19888.0,182.0,185.0,SILT,"brown, crumbly",Silt,Clay,,Silt,2967203.248,-233527.2528,786.5200619,783.5200619,2967203.248_-233527.253,,,,
19888.0,185.0,189.0,CLAY,silty,Clay,Clay,,Clay,2967203.248,-233527.2528,783.5200619,779.5200619,2967203.248_-233527.253,,,,
19888.0,189.0,192.0,SAND,"dirty, fine",Sand,Aquifer,,Sand,2967203.248,-233527.2528,779.5200619,776.5200619,2967203.248_-233527.253,,,,
19888.0,192.0,195.0,SILT,"brown, crumbly",Silt,Clay,,Silt,2967203.248,-233527.2528,776.5200619,773.5200619,2967203.248_-233527.253,,,,
19888.0,195.0,220.0,CLAY,"brown, silty, very soft, dark brown gray in places (bedrock)",Clay,Clay,,Clay,2967203.248,-233527.2528,773.5200619,748.5200619,2967203.248_-233527.253,,,,
19889.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2968584.231,-205253.6601,969.8158195,967.8158195,2968584.231_-205253.66,,,,
19889.0,2.0,8.0,CLAY,"soft, smooth, yellow brown",Clay,Clay,,Clay,2968584.231,-205253.6601,967.8158195,961.8158195,2968584.231_-205253.66,,,,
19889.0,8.0,17.0,CLAY,"sandy, silty, yellow brown (oxidized till)",Clay,Clay,,Clay,2968584.231,-205253.6601,961.8158195,952.8158195,2968584.231_-205253.66,,,,
19889.0,17.0,21.0,CLAY,"sandy, silty, pebbly, yellow-brown",Clay,Clay,,Clay,2968584.231,-205253.6601,952.8158195,948.8158195,2968584.231_-205253.66,,,,
19889.0,21.0,27.0,CLAY,"sandy, silty, pebbly, gray moderately soft, plastic (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,948.8158195,942.8158195,2968584.231_-205253.66,,,,
19889.0,27.0,32.0,CLAY,"silty, with occasional pebble grains, very soft (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,942.8158195,937.8158195,2968584.231_-205253.66,,,,
19889.0,32.0,43.0,CLAY,"pebbly, some sand, very silty slightly brownish, stiff, low plasticity",Clay,Clay,,Clay,2968584.231,-205253.6601,937.8158195,926.8158195,2968584.231_-205253.66,,,,
19889.0,43.0,112.0,CLAY,"sandy, silty, pebbly, gray, stiff, slight plasticity, slight brownish tinge, (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,926.8158195,857.8158195,2968584.231_-205253.66,,,,
19889.0,112.0,115.0,SILT,"clayey, brown-gray, stiff almost crumbly",Silt,Clay,,Silt,2968584.231,-205253.6601,857.8158195,854.8158195,2968584.231_-205253.66,,,,
19889.0,115.0,122.0,CLAY,"silty, pebbly, sandy, gray with a slight brownish tinge, very stiff, low plasticity (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,854.8158195,847.8158195,2968584.231_-205253.66,,,,
19889.0,122.0,141.0,CLAY,"sandy, silty, pebbly, gray, softer, moderate plasticity (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,847.8158195,828.8158195,2968584.231_-205253.66,,,,
19889.0,141.0,172.0,SILT,"clayey not much sample return, soft, brownish gray",Silt,Clay,,Silt,2968584.231,-205253.6601,828.8158195,797.8158195,2968584.231_-205253.66,,,,
19889.0,172.0,227.0,CLAY,"sandy, silty, pebbly, gray moderately firm, moderate plasticity, fairly soft after 210 feet (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,797.8158195,742.8158195,2968584.231_-205253.66,,,,
19889.0,227.0,246.0,CLAY,"very silty, brownish gray, mica flecs, very slightly plastic moderately soft, rock at 246 feet",Clay,Clay,,Clay,2968584.231,-205253.6601,742.8158195,723.8158195,2968584.231_-205253.66,,,,
19889.0,246.0,247.0,ROCK,no description,Boulders,Bedrock,,Boulders,2968584.231,-205253.6601,723.8158195,722.8158195,2968584.231_-205253.66,,,,
19889.0,247.0,249.0,CLAY,"very sandy, silty, pebbly, gray",Clay,Clay,,Clay,2968584.231,-205253.6601,722.8158195,720.8158195,2968584.231_-205253.66,,,,
19889.0,249.0,254.0,SAND & GRAVEL,subangular to subrounded,Sand and gravel,Aquifer,,Sand and gravel,2968584.231,-205253.6601,720.8158195,715.8158195,2968584.231_-205253.66,,,,
19889.0,254.0,260.0,CLAY,"sandy, silty, pebbly, gray, soft, plastic (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,715.8158195,709.8158195,2968584.231_-205253.66,,,,
19889.0,260.0,268.0,SAND & GRAVEL,layers of clay from 264 to 268,Sand and gravel,Aquifer,,Sand and gravel,2968584.231,-205253.6601,709.8158195,701.8158195,2968584.231_-205253.66,,,,
19889.0,268.0,274.0,CLAY,"sandy, silty, pebbly, with layers of sand and gravel (till)",Clay,Clay,,Clay,2968584.231,-205253.6601,701.8158195,695.8158195,2968584.231_-205253.66,,,,
19889.0,274.0,280.0,CLAY AND SHALE,"layers, clay is dark gray, shiny when smeared, shale is brittle and black (bedrock)",Shale,Bedrock,,Shale,2968584.231,-205253.6601,695.8158195,689.8158195,2968584.231_-205253.66,,,,
19890.0,0.0,3.0,TOPSOIL,black,Soil,Clay,,Soil,2966622.134,-225666.534,970.5564062,967.5564062,2966622.134_-225666.534,,,,
19890.0,3.0,7.0,CLAY,"yellow brown, smooth, soft",Clay,Clay,,Clay,2966622.134,-225666.534,967.5564062,963.5564062,2966622.134_-225666.534,,,,
19890.0,7.0,18.0,CLAY,"sandy, silty, pebbly, yellow-brown mottled with red, (oxidized till)",Clay,Clay,,Clay,2966622.134,-225666.534,963.5564062,952.5564062,2966622.134_-225666.534,,,,
19890.0,18.0,63.0,CLAY,"silty, then sandy, silty and pebbly, gray, fairly plastic, rock at 31 and at 38, soft in places, firm in places, very sandy at times and very silty at others (till)",Clay,Clay,,Clay,2966622.134,-225666.534,952.5564062,907.5564062,2966622.134_-225666.534,,,,
19890.0,63.0,65.0,SAND,"fine to medium, silty, some coarse gray, dirty",Sand,Aquifer,,Sand,2966622.134,-225666.534,907.5564062,905.5564062,2966622.134_-225666.534,,,,
19890.0,65.0,83.0,CLAY,"very silty, occasional pebbles gray, moderately firm, slight plasticity (till)",Clay,Clay,,Clay,2966622.134,-225666.534,905.5564062,887.5564062,2966622.134_-225666.534,,,,
19890.0,83.0,87.0,SAND,"fine to medium, some coarse, some silt",Sand,Aquifer,,Sand,2966622.134,-225666.534,887.5564062,883.5564062,2966622.134_-225666.534,,,,
19890.0,87.0,106.0,CLAY,"very sandy, light gray, some very silty and slightly brownish gray, fairly firm, slightly crumbly gravel layer at 97 feet, softer after 97 feet (till)",Clay,Clay,,Clay,2966622.134,-225666.534,883.5564062,864.5564062,2966622.134_-225666.534,,,,
19890.0,106.0,109.0,SAND,"fine to coarse, mostly fine to medium",Sand,Aquifer,,Sand,2966622.134,-225666.534,864.5564062,861.5564062,2966622.134_-225666.534,,,,
19890.0,109.0,123.0,CLAY,"sandy, moderately firm to moderately soft, some silt some pebbles, gray (till)",Clay,Clay,,Clay,2966622.134,-225666.534,861.5564062,847.5564062,2966622.134_-225666.534,,,,
19890.0,123.0,128.0,SAND,"fine to medium, fairly clean well sorted, some shale grains",Sand,Aquifer,,Sand,2966622.134,-225666.534,847.5564062,842.5564062,2966622.134_-225666.534,,,,
19890.0,128.0,131.0,CLAY,"sandy, silty, pebbly, gray fairly soft (till)",Clay,Clay,,Clay,2966622.134,-225666.534,842.5564062,839.5564062,2966622.134_-225666.534,,,,
19890.0,131.0,133.0,SAND & GRAVEL,predominantly shale particles,Sand and gravel,Aquifer,,Sand and gravel,2966622.134,-225666.534,839.5564062,837.5564062,2966622.134_-225666.534,,,,
19890.0,133.0,140.0,CLAY,"sandy, silty, some pebbles gray, moderately soft, moderately plastic (till)",Clay,Clay,,Clay,2966622.134,-225666.534,837.5564062,830.5564062,2966622.134_-225666.534,,,,
19890.0,140.0,148.0,SAND,"medium, some fine, some coarse grained",Sand,Aquifer,,Sand,2966622.134,-225666.534,830.5564062,822.5564062,2966622.134_-225666.534,,,,
19890.0,148.0,160.0,CLAY,"very sandy, fairly plastic, gray, moderately soft to moderately firm, silty and pebbly (till)",Clay,Clay,,Clay,2966622.134,-225666.534,822.5564062,810.5564062,2966622.134_-225666.534,,,,
19890.0,160.0,178.0,CLAY,"sandy, silty, pebbly, gray, fairly stiff, more crumbly, still slightly plastic (till)",Clay,Clay,,Clay,2966622.134,-225666.534,810.5564062,792.5564062,2966622.134_-225666.534,,,,
19890.0,178.0,196.0,CLAY,"slightly silty, occasional sand grains, gray, plastic, smooth moderately stiff (till)",Clay,Clay,,Clay,2966622.134,-225666.534,792.5564062,774.5564062,2966622.134_-225666.534,,,,
19890.0,196.0,206.0,CLAY,"slightly silty, very plastic gray, (till)",Clay,Clay,,Clay,2966622.134,-225666.534,774.5564062,764.5564062,2966622.134_-225666.534,,,,
19890.0,206.0,211.0,CLAY,"sandy, silty, pebbly, gray medium firm (till)",Clay,Clay,,Clay,2966622.134,-225666.534,764.5564062,759.5564062,2966622.134_-225666.534,,,,
19890.0,211.0,220.0,SAND & GRAVEL,"sand medium to coarse, gravel fine to medium",Sand and gravel,Aquifer,,Sand and gravel,2966622.134,-225666.534,759.5564062,750.5564062,2966622.134_-225666.534,,,,
19890.0,220.0,228.0,CLAY,"sandy, silty, pebbly, gray, moderately soft (till)",Clay,Clay,,Clay,2966622.134,-225666.534,750.5564062,742.5564062,2966622.134_-225666.534,,,,
19890.0,228.0,230.0,CLAY,"silty, brownish-gray, moderately soft, smooth (might be bedrock)",Clay,Clay,,Clay,2966622.134,-225666.534,742.5564062,740.5564062,2966622.134_-225666.534,,,,
19891.0,0.0,3.0,TOPSOIL,black,Soil,Clay,,Soil,2966648.159,-225665.5632,970.8652432,967.8652432,2966648.159_-225665.563,,,,
19891.0,3.0,7.0,CLAY,"yellow-brown, soft, smooth (oxidized lake clay)",Clay,Clay,,Clay,2966648.159,-225665.5632,967.8652432,963.8652432,2966648.159_-225665.563,,,,
19891.0,7.0,17.0,CLAY,"sandy, silty, pebbly, yellow-brown, soft, moderately plastic (oxidized till)",Clay,Clay,,Clay,2966648.159,-225665.5632,963.8652432,953.8652432,2966648.159_-225665.563,,,,
19891.0,17.0,33.0,CLAY,"sandy, silty, pebbly, grey, soft, moderately plastic, (till) sand layer at 23 feet stiff at 28 feet to 32 feet",Clay,Clay,,Clay,2966648.159,-225665.5632,953.8652432,937.8652432,2966648.159_-225665.563,,,,
19891.0,33.0,46.0,CLAY,"very sandy, light grey, moderately soft, stiffer at 36 feet (till)",Clay,Clay,,Clay,2966648.159,-225665.5632,937.8652432,924.8652432,2966648.159_-225665.563,,,,
19891.0,46.0,73.0,CLAY,"sandy, silty, pebbly, grey moderately stiff to moderately soft, more silty 50 feet to 55 feet, rock and gravel layer at 72 feet (till)",Clay,Clay,,Clay,2966648.159,-225665.5632,924.8652432,897.8652432,2966648.159_-225665.563,,,,
19891.0,73.0,83.0,CLAY,"silty, some sand, occasional pebble, low plasticity, light tan tint to the grey, slightly crumbly (till)",Clay,Clay,,Clay,2966648.159,-225665.5632,897.8652432,887.8652432,2966648.159_-225665.563,,,,
19891.0,83.0,86.0,SAND,"very fine to fine, some medium",Sand,Aquifer,,Sand,2966648.159,-225665.5632,887.8652432,884.8652432,2966648.159_-225665.563,,,,
19891.0,86.0,95.0,CLAY,"very sandy, light grey, moderately soft, (till)",Clay,Clay,,Clay,2966648.159,-225665.5632,884.8652432,875.8652432,2966648.159_-225665.563,,,,
19891.0,95.0,101.0,SAND & GRAVEL,"sand medium to coarse, gravel fine, predominantly carbonates, some igneous, small percent of shale grains",Sand and gravel,Aquifer,,Sand and gravel,2966648.159,-225665.5632,875.8652432,869.8652432,2966648.159_-225665.563,,,,
19891.0,101.0,107.0,CLAY,"sandy, silty (till)",Clay,Clay,,Clay,2966648.159,-225665.5632,869.8652432,863.8652432,2966648.159_-225665.563,,,,
19891.0,107.0,137.0,SAND,"fine, fairly well sorted becoming fine to medium with depth",Sand,Aquifer,,Sand,2966648.159,-225665.5632,863.8652432,833.8652432,2966648.159_-225665.563,,,,
19891.0,137.0,140.0,GRAVEL,shale predominantly,Gravel,Aquifer,,Gravel,2966648.159,-225665.5632,833.8652432,830.8652432,2966648.159_-225665.563,,,,
19891.0,140.0,148.0,SAND,fine to medium to coarse,Sand,Aquifer,,Sand,2966648.159,-225665.5632,830.8652432,822.8652432,2966648.159_-225665.563,,,,
19891.0,148.0,151.0,CLAY,"sandy, silty, pebbly, grey (till)",Clay,Clay,,Clay,2966648.159,-225665.5632,822.8652432,819.8652432,2966648.159_-225665.563,,,,
19892.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2977092.836,-224979.2602,972.4546976,970.4546976,2977092.836_-224979.26,,,,
19892.0,2.0,8.0,CLAY,"silty, yellow-brown",Clay,Clay,,Clay,2977092.836,-224979.2602,970.4546976,964.4546976,2977092.836_-224979.26,,,,
19892.0,8.0,16.0,CLAY,"sandy, silty, pebbly, yellow-brown some mottled reddish brown, moderately soft to mderately firm (oxidized till)",Clay,Clay,,Clay,2977092.836,-224979.2602,964.4546976,956.4546976,2977092.836_-224979.26,,,,
19892.0,16.0,22.0,CLAY,"sandy, silty, pebbly, soft gray, fairly plastic (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,956.4546976,950.4546976,2977092.836_-224979.26,,,,
19892.0,22.0,46.0,SAND,"fine, medium, some coarse, a lot of shale grains, well sorted, clean",Sand,Aquifer,,Sand,2977092.836,-224979.2602,950.4546976,926.4546976,2977092.836_-224979.26,,,,
19892.0,46.0,51.0,CLAY,"silty, sandy, pebbly, gray low plasticity, moderately firm (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,926.4546976,921.4546976,2977092.836_-224979.26,,,,
19892.0,51.0,53.0,SAND,medium,Sand,Aquifer,,Sand,2977092.836,-224979.2602,921.4546976,919.4546976,2977092.836_-224979.26,,,,
19892.0,53.0,66.0,CLAY,"silty, sandy, pebbly, gray low plasticity, moderately firm to moderately soft (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,919.4546976,906.4546976,2977092.836_-224979.26,,,,
19892.0,66.0,71.0,SAND & GRAVEL,"sand medium to coarse; gravel, fine to medium, carbonates, igneous, and shale grains",Sand and gravel,Aquifer,,Sand and gravel,2977092.836,-224979.2602,906.4546976,901.4546976,2977092.836_-224979.26,,,,
19892.0,71.0,88.0,CLAY,"silty, sandy, occasional pebbles gray, soft, moderate plasticity (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,901.4546976,884.4546976,2977092.836_-224979.26,,,,
