use_year	pod_index	permit_number	pod	aquifer	permit_holder_name	use_type	reported_acft	reported_acres	reported_rate	kwhrs	kwh_demand	begin_meter	end_meter	meter_units	crop_type1	crop_type2	reported_inches	total_use	comments
2018	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	192.7	0.0	500.0	0	0	0.0	0.0					0.0	
2019	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	212.67	0.0	500.0	0	0	0.0	0.0					0.0	
2020	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	231.0	0.0	500.0	0	0	0.0	0.0					0.0	
2021	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	263.19	0.0	500.0	0	0	0.0	0.0					0.0	
2022	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	178.57	0.0	0.0	0	0	0.0	0.0	? / ?				0.0	
2023	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	119.11	0.0	0.0	0	0	0.0	0.0	? / ?				0.0	
2024	6546	3898	13304720ABD	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	263.09	0.0	0.0	0	0	0.0	0.0	' / '				0.0	Monthly values are Mgls
1989	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1990	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	64.8	0.0	347.0	0	0	0.0	0.0					0.0	
1991	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	407.8	0.0	450.0	0	0	0.0	0.0					0.0	
1992	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	98.1	0.0	650.0	0	0	0.0	0.0					0.0	
1993	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	219.8	0.0	1200.0	0	0	0.0	0.0					0.0	
1994	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	214.5	0.0	1200.0	0	0	0.0	0.0					0.0	
1995	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	25.7	0.0	600.0	0	0	0.0	0.0					0.0	
1996	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	56.8	0.0	1200.0	0	0	0.0	0.0					0.0	
1997	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	8.8	0.0	800.0	0	0	0.0	0.0					0.0	
1998	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	86.3	0.0	800.0	0	0	0.0	0.0					0.0	
1999	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	38.5	0.0	800.0	0	0	0.0	0.0					0.0	
2000	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	102.6	0.0	800.0	0	0	0.0	0.0					0.0	
2001	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	35.1	0.0	800.0	0	0	0.0	0.0					0.0	
2002	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	117.0	0.0	800.0	0	0	0.0	0.0					0.0	
2003	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	103.7	0.0	800.0	0	0	0.0	0.0					0.0	
2004	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	115.5	0.0	800.0	0	0	0.0	0.0					0.0	
2005	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	138.6	0.0	800.0	0	0	0.0	0.0					0.0	
2006	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	184.7	0.0	800.0	0	0	0.0	0.0					0.0	
2007	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	215.3	0.0	800.0	0	0	0.0	0.0					0.0	
2008	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	151.6	0.0	700.0	0	0	0.0	0.0					0.0	
2009	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	108.6	0.0	700.0	0	0	0.0	0.0					0.0	
2010	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	153.6	0.0	700.0	0	0	0.0	0.0					0.0	
2011	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	216.5	0.0	700.0	0	0	0.0	0.0					0.0	
2012	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.0	0.0	700.0	0	0	0.0	0.0					0.0	
2013	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	206.35	0.0	700.0	0	0	0.0	0.0					0.0	
2014	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	210.7	0.0	700.0	0	0	0.0	0.0					0.0	
2015	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	223.0	0.0	500.0	0	0	0.0	0.0					0.0	
2016	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	254.8	0.0	0.0	0	0	0.0	0.0					0.0	28.3% from 20ABDB7 71.7% from 20ABDAC1
2017	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.0	0.0	500.0	0	0	0.0	0.0					0.0	
2018	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.0	0.0	500.0	0	0	0.0	0.0					0.0	
2019	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.0	0.0	500.0	0	0	0.0	0.0					0.0	
2020	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.03	0.0	500.0	0	0	0.0	0.0					0.0	
2021	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.04	0.0	500.0	0	0	0.0	0.0					0.0	
2022	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.32	0.0	0.0	0	0	0.0	0.0	? / ?				0.0	
2023	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.03	0.0	0.0	0	0	0.0	0.0	? / ?				0.0	
2024	6855	4121	13304720A	Wahpeton Buried Valley	MINN-DAK FARMERS COOPERATIVE	Industrial	220.03	0.0	0.0	0	0	0.0	0.0	' / '				0.0	
1995	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1995	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1996	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1997	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1998	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	1.2	0.0	2000.0	0	0	0.0	0.0					0.0	
1999	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
