date,gross_precipitation,net_infiltration,runoff,runoff_outside,actual_et,reference_ET0,interception,rejected_net_infiltration,soil_storage,snowfall
2/27/1999,1.98E-05,0.013322945,0.018478627,9.88E-05,0.0357049,0.035908203,0,0.002267337,3.298123621,1.98E-05
2/28/1999,0,0.000751945,0.000528255,1.74E-05,0.043192064,0.043725895,0,8.11E-05,3.268441961,0
3/1/1999,0,3.85E-05,1.50E-05,9.67E-07,0.030389487,0.030954104,0,0,3.247346214,0
3/2/1999,0,0,0,0,0.035772491,0.036639255,0,0,3.222550256,0
3/3/1999,0,0,0,0,0.045284609,0.046685948,0,0,3.191549981,0
3/4/1999,0,0,0,0,0.059834434,0.062244094,0,0,3.15041491,0
3/5/1999,0,0,0,0,0.069221032,0.072791051,0,0,3.103149405,0
3/6/1999,0,0,0,0,0.082035639,0.0873638,0,0,3.047542788,0
3/7/1999,0.002145172,0,0,0,0.063758722,0.068716328,0,0,3.005682058,0
3/8/1999,0.154421745,0,0.018974366,4.61E-05,0.070828259,0.070911779,0,0,3.072093076,0
3/9/1999,0.043641636,0,0,0,0.030182942,0.032267176,0,0,3.051502014,0.043641636
3/10/1999,0,0,0,0,0.017986315,0.019303201,0,0,3.03939487,0
3/11/1999,0,0,0,0,0.030999497,0.033400107,0,0,3.018624833,0
3/12/1999,0,0,0,0,0.025716823,0.027857202,0,0,3.001187267,0
3/13/1999,0,0,0,0,0.027389095,0.029786018,0,0,2.982909829,0
3/14/1999,0.025632891,0,0,0,0.028041986,0.030655876,0,0,2.964014547,0.025632891
3/15/1999,0.060235555,0,0,0,0.020941852,0.022988276,0,0,2.949985708,0.060235555
3/16/1999,0,0,0,0,0.017803434,0.01958962,0,0,2.938278049,0
3/17/1999,0,0,0,0,0.026033888,0.028748674,0,0,2.921205483,0
3/18/1999,0.000858023,0,0,0,0.034458491,0.038279365,0,0,2.898309006,0.000858023
3/19/1999,0,0,0.014184885,4.03E-05,0.074603083,0.074717127,0,0,2.941269403,0
3/20/1999,0,0,0,0,0.06256544,0.069272509,0,0,2.90007329,0
3/21/1999,0.001869755,0,0,0,0.025960407,0.028960164,0,0,2.884518019,0.001869755
3/22/1999,0,0,0,0,0.058581779,0.06581746,0,0,2.846081609,0
3/23/1999,0.023658029,0,9.51E-06,0,0.088557664,0.100306568,0,0,2.802593966,0
3/24/1999,0.183169296,4.96E-06,0.032817846,0.000122595,0.084955545,0.084958696,0,0,2.8711404,0
3/25/1999,0.01795816,0,0,0,0.057437585,0.064563347,0,0,2.844598792,0
3/26/1999,0,0,0,0,0.063782371,0.072422691,0,0,2.802732594,0
3/27/1999,0,0,0,0,0.062544877,0.071790906,0,0,2.761902732,0
3/28/1999,0,0,0,0,0.038789524,0.044969795,0,0,2.736406285,0
3/29/1999,0,0,0,0,0.065053104,0.075988411,0,0,2.694532836,0
3/30/1999,0.001230782,0,0,0,0.07489102,0.088544367,0,0,2.647166195,0.000345972
3/31/1999,0.017538042,0,0,0,0.085772853,0.102403903,0,0,2.605610066,0
4/1/1999,0.002300038,0,0,0,0.053424388,0.064572433,0,0,2.573662253,0
4/2/1999,0.100481605,0,0.009700591,4.57E-05,0.079277241,0.084080178,0,0,2.588092611,0
4/3/1999,0.063435096,0,0.001943234,1.08E-05,0.056888222,0.061518643,0,0,2.596867206,0.027173477
4/4/1999,0,0,0,0,0.050085416,0.060662245,0,0,2.565203145,0
4/5/1999,0.022741634,0,0,0,0.079977318,0.097533999,0,0,2.530047109,0.022717737
4/6/1999,0.016158867,0,0,0,0.081430582,0.100323645,0,0,2.492161089,0.016158867
4/7/1999,0,0,0,0,0.042749638,0.053280465,0,0,2.465518559,0
4/8/1999,0,0,0,0,0.050218362,0.063093614,0,0,2.434415165,0
4/9/1999,0,0,0,0,0.086215882,0.10966905,0,0,2.381287342,0
4/10/1999,0,0,0,0,0.04988679,0.064227146,0,0,2.35079013,0
4/11/1999,0.039952188,0,0,0,0.026255929,0.034063414,0,0,2.334714319,0.039952188
4/12/1999,3.16E-07,0,0,0,0.040967904,0.053364077,0,0,2.310029261,3.16E-07
4/13/1999,3.52E-09,0,0,0,0.036287221,0.047527648,0,0,2.288454507,3.52E-09
4/14/1999,0.074678031,0,0.003394924,2.73E-05,0.06559996,0.083647964,0,0,2.273696267,0.074678031
4/15/1999,0.049892611,0,0,0,0.021331977,0.028236656,0,0,2.261070558,0.049892611
4/16/1999,0,0,0,0,0.038934225,0.051797895,0,0,2.238125068,0
4/17/1999,0,0,0.020365596,3.93E-05,0.068443671,0.074698507,0,0,2.289502414,0
4/18/1999,0,0,0,0,0.07855674,0.103846601,0,0,2.243604949,0
4/19/1999,0.00053096,0,0,0,0.085145214,0.114245456,0,0,2.193737897,0
4/20/1999,0,0,0,0,0.073995898,0.100640734,0,0,2.15060487,0
4/21/1999,0,0,0,0,0.093580676,0.129218734,0,0,2.096518642,0
4/22/1999,0,0,0,0,0.123510792,0.173762217,0,0,2.026351194,0
4/23/1999,0,0,0,0,0.109213664,0.157093479,0,0,1.964817016,0
4/24/1999,0,0,0,0,0.105692475,0.154955234,0,0,1.906187368,0
4/25/1999,0,0,0,0,0.105834112,0.157976212,0,0,1.848593762,0
4/26/1999,2.27E-05,0,0,0,0.094778778,0.144181835,0,0,1.797558708,0
4/27/1999,0.137802991,0,0.001998994,1.37E-05,0.123235045,0.146279019,0,0,1.821835442,0
4/28/1999,0.014981989,0,0,0,0.087360489,0.133135435,0,0,1.787169783,0
4/29/1999,6.75E-05,0,0,0,0.084665512,0.131050958,0,0,1.742500288,0
4/30/1999,0.175273753,0,0.00816103,2.65E-05,0.144155077,0.146592722,0,0,1.766385941,0
5/1/1999,4.58E-05,0,0,0,0.103264727,0.160863288,4.07E-05,0,1.712495513,0
5/2/1999,0,0,0,0,0.096127426,0.152657242,0,0,1.662855563,0
5/3/1999,0,0,0,0,0.129222353,0.209063345,0,0,1.597735539,0
5/4/1999,0,0,0,0,0.114458603,0.189626295,0,0,1.54075147,0
5/5/1999,5.13E-05,0,0,0,0.120075826,0.202791087,3.93E-05,0,1.482514055,0
5/6/1999,0.074873333,0,6.56E-05,4.61E-07,0.157062038,0.217309117,0.030201311,0,1.443712947,0
5/7/1999,0.001022768,0,0,0,0.088455485,0.153655338,0.000396969,0,1.402392587,0
5/8/1999,0.141202639,0,0.001439702,5.61E-06,0.125288132,0.150603619,0.033590165,0,1.42576114,0
5/9/1999,0.000160119,0,0,0,0.081796924,0.142646182,0.000109397,0,1.387728415,0
5/10/1999,0.031205534,0,0,0,0.110640405,0.154790979,0.023242276,0,1.349797187,0
5/11/1999,0.063435354,0,0.001836255,1.45E-05,0.110386189,0.143320431,0.026259117,0,1.329146715,0
5/12/1999,0.065672555,0,0.001417786,1.79E-05,0.083783541,0.097346788,0.029135728,0,1.321377945,0
5/13/1999,0.079840664,0,0.001285555,1.35E-06,0.082076851,0.085421194,0.033464691,0,1.326605646,0
5/14/1999,0.001156998,0,0,0,0.059149025,0.106129424,0.000447808,0,1.300196263,0
5/15/1999,0.016594185,0,0.000177203,0,0.093359129,0.157030018,0.006673261,0,1.269159892,0
5/16/1999,0.135326321,0,0.002153907,1.57E-05,0.130945256,0.148514488,0.033582054,0,1.290058351,0
5/17/1999,0,0,0,0,0.081192325,0.148613953,0,0,1.254299564,0
5/18/1999,0,0,0,0,0.071504254,0.133144512,0,0,1.223002041,0
5/19/1999,0.00060743,0,0,0,0.07603485,0.141992251,0.000516266,0,1.190737911,0
5/20/1999,0.027835806,0,0,0,0.117677082,0.188263569,0.018807211,0,1.150747978,0
5/21/1999,0.037321799,0,0,0,0.103607725,0.15791846,0.021517552,0,1.123769288,0
5/22/1999,0,0,0,0,0.093610545,0.18406393,0,0,1.08561597,0
5/23/1999,0.013332981,0,0,0,0.109401738,0.197530254,0.010081183,0,1.047045117,0
5/24/1999,1.03E-05,0,0,0,0.093807053,0.189644148,7.72E-06,0,1.010942699,0
5/25/1999,0,0,0,0,0.08580413,0.175669886,0,0,0.978847093,0
5/26/1999,0,0,0,0,0.085450605,0.178134951,0,0,0.947228237,0
5/27/1999,0.153587827,0,0.000963869,5.37E-06,0.12322974,0.179566604,0.033528679,0,0.987170963,0
5/28/1999,0.250841881,0,0.036944153,0.000148027,0.147557511,0.113989723,0.033635805,0,1.056975313,0
5/29/1999,0.000334087,0,0,0,0.09335713,0.185473477,0.00030552,0,1.020704396,0
5/30/1999,0.01155718,0,0,0,0.078708016,0.139625625,0.009619477,0,0.994743035,0
5/31/1999,0.001177213,0,0,0,0.094390541,0.191239851,0.000961904,0,0.959878731,0
6/1/1999,0.093584945,0,2.38E-05,4.24E-07,0.101543831,0.138475408,0.033635805,0,0.969462713,0
6/2/1999,0.081322185,0,0.003562597,2.31E-05,0.091745924,0.127365793,0.026652608,0,0.973287117,0
6/3/1999,0.000407822,0,0,0,0.078204323,0.160534339,0.000283275,0,0.944297925,0
6/4/1999,0.103817921,0,0.001404666,1.66E-05,0.090713498,0.10084704,0.033635805,0,0.964217031,0
6/5/1999,0,0,0,0,0.083605877,0.172375201,0,0,0.933408248,0
6/6/1999,0,0,0,0,0.086125532,0.179937455,0,0,0.902444418,0
6/7/1999,0,0,0,0,0.094941354,0.202157291,0,0,0.868851643,0
6/8/1999,7.32E-05,0,0,0,0.118802998,0.256523761,5.70E-05,0,0.828339345,0
6/9/1999,0.030873238,0,1.92E-08,0,0.109540187,0.215443066,0.012111996,0,0.801498553,0
6/10/1999,1.59E-06,0,0,0,0.111720114,0.251618131,1.25E-06,0,0.764593548,0
6/11/1999,0.000132398,0,0,0,0.068583238,0.156208143,0.000107103,0,0.742672178,0
6/12/1999,0.104085104,0,0.001090064,1.60E-05,0.123860437,0.213390687,0.027223396,0,0.750028609,0
6/13/1999,3.38000666,0.038563346,1.584961467,0.003315088,0.255063884,0.221438316,0.033635805,0.004487078,2.407228746,0
6/14/1999,2.233796975,0.121084169,1.706049241,0.002717209,0.190691593,0.157063613,0.033635805,0.015435508,2.789067686,0
6/15/1999,0.04700561,0.001629836,0.006296715,0.000100414,0.144851372,0.130529159,0.027490191,0.000589292,2.722071865,0
6/16/1999,0.493629756,0.037095724,0.17800777,0.000391851,0.172213061,0.138584119,0.033635805,0.000689597,2.846282611,0
6/17/1999,0.050390363,8.11E-05,0.000148466,1.94E-05,0.131881275,0.111602712,0.030364592,6.03E-06,2.788285873,0
6/18/1999,0.023661144,0,1.47E-06,0,0.140435541,0.137143825,0.017950213,0,2.708291187,0
6/19/1999,0.004282968,0,3.09E-08,0,0.145325216,0.162192142,0.003851853,0,2.616128514,0
6/20/1999,0.415471811,0.009381401,0.070136498,0.000177912,0.174098688,0.140470005,0.033635805,0.000112807,2.784393548,0
6/21/1999,0.176361694,0.000244501,0.015113883,6.33E-05,0.154672053,0.125355548,0.033635805,0,2.793294233,0
6/22/1999,0.037102693,0,0,0,0.163366182,0.153287299,0.026811477,0,2.705687677,0
6/23/1999,0.038340477,0,0,0,0.199754637,0.200820193,0.025440401,0,2.598619285,0
6/24/1999,0.006184206,0,0,0,0.165096627,0.190796232,0.004363606,0,2.496375156,0
6/25/1999,0.148753771,0,0.002411293,1.53E-05,0.193249808,0.186102034,0.033514057,0,2.475151631,0
6/26/1999,0.014611873,0,0,0,0.136773596,0.155330589,0.010068416,0,2.396742268,0
6/27/1999,0.035447401,0,0,0,0.156250718,0.167547854,0.022608031,0,2.319667733,0
6/28/1999,0.03657295,0,0,0,0.152949628,0.162795823,0.026052374,0,2.245823876,0
6/29/1999,0.064865017,0,0,0,0.16679675,0.177181419,0.031123215,0,2.182684882,0
6/30/1999,0.095070368,0,2.19E-08,0,0.187081133,0.203328608,0.033635805,0,2.129953687,0
7/1/1999,0,0,0,0,0.168887144,0.230463793,0,0,2.031733204,0
7/2/1999,0.011715435,0,3.40E-05,6.07E-07,0.177945847,0.243293002,0.005180286,0,1.937035369,0
7/3/1999,0.417621573,0,0.100034382,0.00033377,0.153038085,0.120349405,0.033635805,0,2.111576006,0
7/4/1999,0.194881836,3.44E-05,0.015672639,4.03E-05,0.152456638,0.137395172,0.032698125,0,2.157087374,0
7/5/1999,0.543538978,0.000319195,0.108446172,0.000384773,0.226064045,0.192781977,0.033635805,1.49E-05,2.375864098,0
7/6/1999,0,0,0,0,0.135110533,0.170412487,0,0,2.292988614,0
7/7/1999,0.214483847,6.80E-05,0.024770518,5.25E-05,0.165766296,0.151044265,0.033471932,0,2.324565501,0
7/8/1999,0.064142327,0,1.86E-05,4.49E-07,0.175283466,0.193824027,0.022975452,0,2.253897052,0
7/9/1999,5.28E-07,0,0,0,0.165484565,0.21696965,4.13E-07,0,2.154550876,0
7/10/1999,0.000238509,0,0,0,0.148616974,0.200392556,0.000206764,0,2.067118674,0
7/11/1999,0.036679007,0,0.009783554,0.000111955,0.142012481,0.187297218,0.004733255,0,1.998499803,0
7/12/1999,1.110853666,0.008966862,0.332265568,0.001069058,0.181424093,0.147795632,0.033635805,0.000984227,2.617421823,0
7/13/1999,0.000157929,7.49E-05,0.000267536,4.95E-05,0.189959907,0.225017294,0.000130996,1.23E-05,2.496235824,0
7/14/1999,0,0,0,0,0.166583039,0.204031017,0,0,2.391544264,0
7/15/1999,0.00220991,0,8.19E-05,1.44E-06,0.161647544,0.203165266,0.00063098,0,2.292970192,0
7/16/1999,0.608652275,0.000327874,0.151779235,0.000469415,0.257161627,0.223535908,0.033635805,3.85E-05,2.507280769,0
7/17/1999,0,0,2.94E-07,0,0.157622091,0.191994902,0,0,2.408142787,0
7/18/1999,0.011678895,0,0,0,0.118976712,0.136049324,0.009927304,0,2.341242916,0
7/19/1999,0.007185756,0,0,0,0.095079287,0.113406053,0.005549455,0,2.288394781,0
7/20/1999,0.065966255,0,7.82E-06,0,0.139704235,0.144210229,0.027532834,0,2.241360721,0
7/21/1999,1.09E-06,0,0,0,0.123475742,0.162232519,8.53E-07,0,2.167492306,0
7/22/1999,0,0,0,0,0.132331374,0.178037094,0,0,2.089517845,0
7/23/1999,0,0,0,0,0.130377663,0.179776721,0,0,2.013863529,0
7/24/1999,0,0,0,0,0.145351811,0.205385938,0,0,1.931524092,0
7/25/1999,0.019932748,0,0,0,0.157098451,0.210692893,0.011969748,0,1.852636783,0
7/26/1999,0.304934673,0,0.049022439,0.00017988,0.188658006,0.15687042,0.033635805,0,1.924782076,0
7/27/1999,0,0,0,0,0.141917348,0.206312941,0,0,1.845780282,0
7/28/1999,0,0,0,0,0.13756528,0.205386326,0,0,1.770618782,0
7/29/1999,0,0,0,0,0.132412151,0.202606345,0,0,1.699937744,0
7/30/1999,0,0,0,0,0.12081888,0.189080178,0,0,1.636954031,0
7/31/1999,0.014688817,0,0,0,0.146010147,0.216562227,0.01119618,0,1.568014286,0
8/1/1999,0.062342269,0,0,0,0.169222306,0.221913696,0.033414072,0,1.513451883,0
8/2/1999,0.000963843,0,0,0,0.119225008,0.197983719,0.000877344,0,1.455518523,0
8/3/1999,0.046794477,0,0,0,0.139714644,0.185593058,0.030834666,0,1.409436861,0
8/4/1999,0.001473043,0,0,0,0.103005824,0.176777669,0.001135793,0,1.361660139,0
8/5/1999,0.726588567,3.02E-05,0.203713413,0.000663835,0.229216526,0.195589738,0.033635805,0,1.675278574,0
8/6/1999,0.05921884,0,1.23E-07,0,0.141472089,0.177355028,0.027462919,0,1.627528768,0
8/7/1999,0.001619535,0,0,0,0.108922582,0.171544123,0.001023252,0,1.5721924,0
8/8/1999,0,0,0,0,0.105887887,0.172133617,0,0,1.518452669,0
8/9/1999,0,0,0,0,0.103415319,0.171323611,0,0,1.467086473,0
8/10/1999,0,0,0,0,0.11636721,0.196411028,0,0,1.410643947,0
8/11/1999,0.00030312,0,0,0,0.117399179,0.202294844,0.000206083,0,1.355098116,0
8/12/1999,0.257068223,0,0.036076626,0.00018173,0.194970344,0.22591485,0.033557067,0,1.393067637,0
8/13/1999,0.004837849,0,0,0,0.110342081,0.185501646,0.0034491,0,1.343207123,0
8/14/1999,0.081911857,0,8.60E-05,8.28E-07,0.128734617,0.172599365,0.030066451,0,1.322698063,0
8/15/1999,0.006209056,0,0,0,0.119797165,0.205719694,0.004297675,0,1.269771622,0
8/16/1999,0.036737061,0,0.001665534,0,0.099345827,0.156173285,0.008843963,0,1.243583029,0
8/17/1999,0.504825916,1.14E-05,0.111465768,0.000359012,0.114102293,0.080471309,0.033635805,0,1.533230652,0
8/18/1999,0,0,0,0,0.088351001,0.144241475,0,0,1.488784819,0
8/19/1999,0.005587045,0,0.000183341,3.12E-06,0.085599027,0.136798346,0.003224594,0,1.448438922,0
8/20/1999,0.908490861,0.000644587,0.24828191,0.000748212,0.149835333,0.116205614,0.033635805,0.00015833,1.98166173,0
8/21/1999,0.935091137,0.012007813,0.34067287,0.000979966,0.148176231,0.114830835,0.033635805,0.000846758,2.44880611,0
8/22/1999,0.146040776,0.002887984,0.038313707,5.27E-05,0.140662665,0.148648876,0.012071968,9.01E-05,2.445687119,0
8/23/1999,0.002665359,0,1.02E-05,0,0.144774913,0.174286833,0.002191032,0,2.356332033,0
8/24/1999,0.019886586,0,5.10E-05,3.68E-07,0.151464729,0.173190749,0.013193775,0,2.275048427,0
8/25/1999,3.57E-06,0,0,0,0.147591318,0.189950889,3.03E-06,0,2.185197386,0
8/26/1999,0,0,0,0,0.126685281,0.167346465,0,0,2.10955322,0
8/27/1999,0.063513003,0,0,0,0.15936897,0.169532539,0.033539581,0,2.049141679,0
8/28/1999,0.268062218,1.80E-05,0.05149876,0.000230748,0.167684082,0.150379288,0.033635805,0,2.105072602,0
8/29/1999,0.110771882,8.57E-06,0.004558763,3.88E-05,0.128167792,0.124541227,0.033071041,0,2.092451377,0
8/30/1999,0.000702654,0,0,0,0.108745966,0.147103309,0.000332882,0,2.028789197,0
8/31/1999,0.160362242,0,0.009265589,4.16E-05,0.144859079,0.137410019,0.033635805,0,2.037928357,0
9/1/1999,1.18E-07,0,0,0,0.076644268,0.105541006,9.44E-08,0,1.993348144,0
9/2/1999,0.099428382,1.78E-05,0.010805,3.24E-05,0.091855134,0.073522652,0.031268598,0,1.999072065,0
9/3/1999,0.27245493,0.000235022,0.076374832,0.000320651,0.084030176,0.050397906,0.033635805,4.85E-05,2.118072234,0
9/4/1999,0.084721118,0.000257558,0.011776553,8.25E-05,0.086397183,0.07611745,0.025194331,1.08E-05,2.116430297,0
9/5/1999,0.520619963,0.006911993,0.180386202,0.000652532,0.107698526,0.075417732,0.033589057,0.001615351,2.358672931,0
9/6/1999,0.145569118,0.002707492,0.012250477,3.83E-05,0.124174085,0.106614024,0.033635805,0.000137375,2.369598405,0
9/7/1999,0.082195483,1.82E-05,0.002219783,1.86E-05,0.144114555,0.14040204,0.029913237,0,2.321356305,0
9/8/1999,0,0,0,0,0.090301456,0.114243632,0,0,2.265404047,0
9/9/1999,0.009779844,0,0,0,0.125141627,0.152141398,0.006880204,0,2.193683133,0
9/10/1999,0,0,0,0,0.119352883,0.157411943,0,0,2.121878288,0
9/11/1999,0.004193864,0,0,0,0.098757465,0.129200515,0.002765092,0,2.064966897,0
9/12/1999,0,0,0,0,0.078304754,0.107078872,0,0,2.019059352,0
9/13/1999,6.81E-06,0,0,0,0.096324299,0.13411492,5.43E-06,0,1.963077391,0
9/14/1999,0.003645285,0,0,0,0.091631815,0.125149645,0.002970622,0,1.912719014,0
9/15/1999,0,0,0,0,0.074173049,0.106445631,0,0,1.870904473,0
9/16/1999,0,0,0,0,0.084545675,0.123068672,0,0,1.823877883,0
9/17/1999,0,0,0,0,0.099206993,0.147033807,0,0,1.769364929,0
9/18/1999,0.000474832,0,0,0,0.096250028,0.145012116,0.000248902,0,1.717461133,0
9/19/1999,0.066817708,0,0,0,0.107976515,0.116930539,0.03157625,0,1.693969737,0
9/20/1999,0.119158638,0,0.007745052,5.46E-05,0.099752674,0.085718288,0.033016668,0,1.70883969,0
9/21/1999,0.053698333,0,0.002953255,3.43E-05,0.077495437,0.072870554,0.029283692,0,1.69359216,0
9/22/1999,0.442978093,3.13E-06,0.109308593,0.000353431,0.100039861,0.066408312,0.033635805,0,1.937544231,0
9/23/1999,0.084721763,4.84E-06,0.007164881,4.05E-05,0.074644417,0.049675461,0.030989493,0,1.945198043,0
9/24/1999,0,0,0,0,0.039237158,0.055538085,0,0,1.922724019,0
9/25/1999,0,0,0,0,0.059731406,0.08525611,0,0,1.888837483,0
9/26/1999,0,0,0,0,0.074009445,0.106950944,0,0,1.847317767,0
9/27/1999,9.39E-08,0,0,0,0.046289952,0.068205135,7.33E-08,0,1.821143994,0
9/28/1999,0,0,0,0,0.059752902,0.088283283,0,0,1.788053717,0
9/29/1999,0,0,0,0,0.084310309,0.126287252,0,0,1.742070017,0
9/30/1999,0,0,0,0,0.071739578,0.109255332,0,0,1.703297171,0
10/1/1999,0.002734176,0,0,0,0.069369432,0.106728553,0,0,1.66832969,0
10/2/1999,0.132727553,0,0.026171713,0.000104426,0.064264431,0.064266832,0,0,1.713177199,0
10/3/1999,0,0,0,0,0.054935244,0.084200763,0,0,1.683800755,0
10/4/1999,8.46E-06,0,0,0,0.03651537,0.056495024,0,0,1.664386155,8.46E-06
10/5/1999,0.106610775,0,0.01737686,6.98E-05,0.05801589,0.058018076,0,0,1.697272669,0.105594274
10/6/1999,0,0,0,0,0.02035883,0.031321015,0,0,1.686389827,0
10/7/1999,0,0,0,0,0.016105011,0.024804876,0,0,1.677888663,0
10/8/1999,0,0,0,0,0.026338019,0.040840335,0,0,1.663839542,0
10/9/1999,0,0,0,0,0.039332248,0.061170614,0,0,1.643132561,0
10/10/1999,0,0,0,0,0.052972711,0.083086212,0,0,1.615464389,0
10/11/1999,0,0,0,0,0.052689478,0.083416556,0,0,1.588253208,0
10/12/1999,0.004176551,0,0,0,0.053501954,0.085565317,0,0,1.563690181,0
10/13/1999,0.301464586,4.95E-06,0.073481899,0.000245164,0.076429711,0.076432578,0,0,1.722257142,0
10/14/1999,0.589054544,0.000317906,0.16772891,0.000564667,0.063746081,0.063748468,0,0.000122677,2.095302391,0
10/15/1999,0,0,1.99E-05,3.47E-06,0.026803175,0.03586512,0,0,2.07972297,0
10/16/1999,0,0,0,0,0.036581638,0.049364141,0,0,2.05820386,0
10/17/1999,0,0,0,0,0.051425844,0.069994069,0,0,2.028099057,0
10/18/1999,0,0,0,0,0.051911234,0.071534125,0,0,1.997729556,0
10/19/1999,0,0,0,0,0.060812369,0.084516982,0,0,1.962610645,0
10/20/1999,0,0,0,0,0.056867768,0.079999027,0,0,1.93004672,0
10/21/1999,0,0,0,0,0.039441286,0.056128735,0,0,1.907404092,0
10/22/1999,0,0,0,0,0.041392546,0.05921853,0,0,1.88399883,0
10/23/1999,0,0,0,0,0.039407212,0.056746748,0,0,1.861927189,0
10/24/1999,0,0,0,0,0.041158764,0.05975922,0,0,1.838960544,0
10/25/1999,0.103483662,0,0.01118336,3.55E-05,0.063684124,0.06368652,0,0,1.868637292,0
10/26/1999,0.758545693,0.002218447,0.224139566,0.000684115,0.052021272,0.052023232,0,0.001016797,2.369184318,0
10/27/1999,0.194434971,0.001945512,0.054102513,0.000234051,0.037264327,0.037265737,0,0.000170694,2.476157638,0.076820198
10/28/1999,0.041098947,0.000343403,0.004702239,1.91E-05,0.027724743,0.028583775,0,0,2.485235986,0.041098947
10/29/1999,0.148777684,0.003026142,0.04577609,0.000178312,0.031440689,0.031441865,0,4.90E-05,2.558178406,0
10/30/1999,0.081001099,0.002968019,0.014985496,4.04E-05,0.021976741,0.02197753,0,0,2.600662748,0
10/31/1999,0.022048087,0.000339915,0.003180083,1.38E-05,0.019696152,0.021224801,0,0,2.601030763,0
11/1/1999,0.15274338,0.006882025,0.044231205,0.000172298,0.033723933,0.033725212,0,9.73E-05,2.673139795,0
11/2/1999,0.473178088,0.055093663,0.163369167,0.000594747,0.038255609,0.038257111,0,0.004041314,2.901709893,0
11/3/1999,0.08513791,0.013611826,0.018535976,7.94E-05,0.024088015,0.024088927,0,0.00019293,2.935018426,0
11/4/1999,0,1.75E-05,9.76E-05,0,0.028483103,0.030597391,0,0,2.915673878,0
11/5/1999,0.000291841,0,0,0,0.036399893,0.039305007,0,0,2.891264298,0
11/6/1999,0.231984596,0.029482029,0.073696971,0.000267148,0.031514082,0.031515271,0,0.000156886,2.995568023,0
11/7/1999,0.592054535,0.028343532,0.032888863,0.00019163,0.015333408,0.015364206,0,0.001645215,3.038685346,0.574300178
11/8/1999,0.45446178,0.000716905,0.000237023,2.67E-05,0.014418563,0.015149554,0,6.95E-05,3.029005616,0.45446178
11/9/1999,0,3.61E-05,1.37E-05,1.04E-05,0.006305076,0.00661818,0,4.99E-07,3.024757711,0
11/10/1999,0.009932204,0,0,4.99E-07,0.009017067,0.009471688,0,0,3.018743437,0.009932204
11/11/1999,0.058206854,0,0,0,0.007799997,0.008208157,0,0,3.013509582,0.058206854
11/12/1999,0.173645421,0,0,0,0.007565931,0.007980895,0,0,3.008375974,0.173645421
11/13/1999,0.12072413,0,0,0,0.006958228,0.007358183,0,0,3.003647524,0.12072413
11/14/1999,1.76E-05,0,0,0,0.006841401,0.00724111,0,0,2.99898908,1.76E-05
11/15/1999,0,0,0,0,0.00892376,0.009451191,0,0,2.992944415,0
11/16/1999,0,0,0,0,0.008362097,0.008873655,0,0,2.987283487,0
11/17/1999,0.00177655,0,0,0,0.008506205,0.009037778,0,0,2.981523955,0.00177655
11/18/1999,0.000503777,0,0,0,0.007384663,0.007857145,0,0,2.976521865,0.000503777
11/19/1999,0.044311085,0,0,0,0.014750787,0.015723558,0,0,2.966570817,0.044311085
11/20/1999,0.000277494,0,0,0,0.005615976,0.005996503,0,0,2.962782225,0.000277494
11/21/1999,0,0,0,0,0.003856053,0.004119011,0,0,2.960193608,0
11/22/1999,0,0,0,0,0.005293573,0.005678055,0,0,2.956523215,0
11/23/1999,0,0,0,0,0.008098537,0.008669562,0,0,2.951068659,0
11/24/1999,0,0,0,0,0.012939995,0.013878227,0,0,2.942362529,0
11/25/1999,0,0,0,0,0.014444755,0.015525437,0,0,2.93268158,0
11/26/1999,0,0,0,0,0.011100864,0.011962749,0,0,2.925213274,0
11/27/1999,0,0,0,0,0.014654531,0.015834156,0,0,2.915355109,0
11/28/1999,3.06E-07,0,0,0,0.010652572,0.011546253,0,0,2.908145075,3.06E-07
11/29/1999,0.01643554,0,0,0,0.011729013,0.012723915,0,0,2.900273055,0.01643554
11/30/1999,0,0,0,0,0.005296692,0.005764038,0,0,2.896680833,0
12/1/1999,0,0,0,0,0.004798961,0.005223015,0,0,2.893449004,0
12/2/1999,0,0,0,0,0.005359695,0.00584648,0,0,2.889794738,0
12/3/1999,0,0,0,0,0.009385152,0.010216482,0,0,2.883570046,0
12/4/1999,0,0,0,0,0.013195914,0.014411002,0,0,2.87474878,0
12/5/1999,0,0,0,0,0.002365487,0.002604555,0,0,2.873100687,0
12/6/1999,0.000659713,0,0,0,0.00205903,0.002264771,0,0,2.871667029,0.000659713
12/7/1999,0.04292313,0,0,0,0.007356124,0.008078076,0,0,2.866629145,0.04292313
12/8/1999,0,0,0,0,0.006463231,0.007109736,0,0,2.862192885,0
12/9/1999,0.008273463,0,0,0,0.004890618,0.005368788,0,0,2.858926319,0.008273463
12/10/1999,0.020248048,0,0,0,0,0,0,0,2.858926319,0.020248048
12/11/1999,0,0,0,0,0,0,0,0,2.858926319,0
12/12/1999,0,0,0,0,0,0,0,0,2.858926319,0
12/13/1999,0,0,0,0,0,0,0,0,2.858926319,0
12/14/1999,0,0,0,0,0,0,0,0,2.858926319,0
12/15/1999,0,0,0,0,0,0,0,0,2.858926319,0
12/16/1999,0.014169248,0,0,0,0,0,0,0,2.858926319,0.014169248
12/17/1999,0.000523791,0,0,0,0,0,0,0,2.858926319,0.000523791
