start_datetime,grp.17_k.0-1_WW-CS,grp.17_k.0-2_WW-SW,grp.17_k.1-2_CS-SW,grp.18_k.0-1_WW-CS,grp.83_k.0-2_WW-SW,grp.116_k.0-2_WW-SW,grp.121_k.0-2_WW-SW,grp.123_k.0-2_WW-SW,grp.124_k.0-2_WW-SW,grp.126_k.0-2_WW-SW,grp.127_k.0-2_WW-SW,grp.215_k.1-2_CS-SW,grp.220_k.0-2_WW-SW
2013-08-01,8.690210727969543,38.77397190293755,30.083761174968004,5.081213122605504,59.04032777777775,0.0998368454663705,34.09266219667961,40.45482982120029,37.2346914112386,42.20240788633464,29.566090197956555,23.224282758620575,36.12982231800743
2013-09-01,7.4096250000000055,41.13795833333302,33.72833333333301,5.191416666666328,61.40412500000002,0.116416666666737,32.42183333333355,40.396708333333436,37.939124999999876,42.72799999999984,29.36824999999999,26.78441666666663,39.04429166666637
2013-10-01,7.716838013136112,32.7188074712642,25.001969458128087,5.344323645319946,56.531207142857056,0.13602972085368492,23.387290311987044,31.223510755336292,28.562976929392562,32.43027093596061,21.912707224958922,23.897784400656974,39.50201371100161
2013-11-01,8.808947142857278,25.642078571428556,16.833131428571278,5.40578000000005,51.781701428571296,0.10956285714314618,17.934182857143014,24.796435714285508,21.76313571428568,25.076582857142967,16.35544285714286,19.907448571428404,38.28184999999985
2013-12-01,9.51406857142888,23.57190000000014,14.057831428571262,5.463508571428747,49.89736571428557,0.0063628571431308956,16.241368571428666,22.765942857142818,19.463771428571135,22.59722571428574,14.05761428571418,17.94969142857144,37.161971428571405
2014-01-01,9.98651428571452,23.178714285714477,13.192199999999957,5.581457142857289,49.1198857142856,-0.017457142857210783,15.769799999999577,22.252285714285108,18.67699999999968,21.66565714285707,13.573857142857378,16.924542857143024,36.17771428571427
2014-02-01,10.418742857143116,23.02814285714294,12.609399999999823,5.710771428571661,48.51405714285738,-0.022771428571559227,15.4846,21.968857142857132,18.118999999999915,20.96417142857149,13.405571428571193,16.05122857142851,35.221142857142695
2014-03-01,10.80914285714266,22.892142857142744,12.083000000000084,5.8275714285719005,47.96685714285718,-0.027571428571491197,15.22700000000009,21.71285714285682,17.61500000000001,20.330571428571375,13.253571428571377,15.262428571428927,34.35714285714289
2014-04-01,11.241371428571256,22.741571428571433,11.500200000000177,5.956885714286045,47.36102857142896,-0.032885714285612266,14.94179999999983,21.429428571428616,17.057000000000016,19.629085714285566,13.085285714285646,14.389114285714186,33.40057142857154
2014-05-01,11.610759285714039,22.875360714285762,11.264601428571723,6.098640000000387,46.84977928571425,-0.047718571428276846,14.787698571428564,21.380699999999706,16.724032142857368,19.27529142857111,13.026453571428647,13.659885000000031,32.61471071428559
2014-06-01,11.627469047619115,24.139302380952586,12.51183333333347,6.207142857142799,46.87063095238159,-0.09900952380939998,15.641599999999926,22.533747619047517,17.70914999999991,20.831509523809245,13.638226190476189,13.669607142857558,32.61283571428589
2014-07-01,11.011422398589275,26.37054056437387,15.359118165784594,5.9374444444442815,48.533101410934705,-0.12694356261022222,19.457857142857165,25.97112345679011,21.72393033509661,25.733723104056253,16.329986772486563,15.293351851851867,33.587022045855065
2014-08-01,10.08513095238095,31.44235873015873,21.35722777777778,5.455849999999828,53.3944095238096,-0.07313888888847941,27.35748412698399,33.59867777777754,30.351133333332882,34.54681507936516,23.294297619047484,19.44371746031743,35.114361904761836
2014-09-01,9.331615079365065,31.32106349206356,21.989448412698493,5.216321428571291,54.8030634920633,-0.04697222222239361,26.4425476190479,33.219007936508206,30.249079365079297,33.95776587301589,22.87022619047616,21.561809523809643,36.613492063492004
2014-10-01,8.838708333333443,25.249611111111335,16.410902777777892,4.995624999999791,51.74475000000007,-0.04284722222223536,19.07447222222231,25.820027777778023,22.737249999999904,26.08004722222222,15.906458333332921,19.941305555555346,36.82941666666625
